-13.5936	0
-13.3243	0
-13.055	0
-12.7857	0
-12.5164	0
-12.2471	0
-11.9778	0
-11.7085	0
-11.4392	0
-11.1699	0
-10.9006	0
-10.6313	0
-10.362	0
-10.0927	0
-9.82341	0
-9.55411	0
-9.28482	0
-9.01552	0
-8.74622	0
-8.47692	0
-8.20762	0
-7.93832	0
-7.66902	0
-7.39972	0
-7.13042	0
-6.86113	0
-6.59183	0
-6.32253	1
-6.05323	0
-5.78393	0
-5.51463	0
-5.24533	0
-4.97603	0
-4.70673	0
-4.43743	0
-4.16813	0
-3.89884	0
-3.62954	0
-3.36024	0
-3.09094	0
-2.82164	0
-2.55234	0
-2.28304	1
-2.01374	1
-1.74444	0
-1.47514	0
-1.20585	0
-0.936547	0
-0.667248	0
-0.397949	0
-0.12865	0
0.140649	1
0.409948	0
0.679247	0
0.948546	0
1.21785	0
1.48714	0
1.75644	0
2.02574	0
2.29504	0
2.56434	0
2.83364	0
3.10294	0
3.37224	0
3.64154	0
3.91084	0
4.18013	0
4.44943	0
4.71873	0
4.98803	0
5.25733	0
5.52663	0
5.79593	0
6.06523	0
6.33453	0
6.60382	0
6.87312	1
7.14242	0
7.41172	0
7.68102	0
7.95032	0
8.21962	0
8.48892	0
8.75822	0
9.02752	1
9.29682	1
9.56611	1
9.83541	1
10.1047	3
10.374	0
10.6433	4
10.9126	6
11.1819	5
11.4512	2
11.7205	8
11.9898	8
12.2591	6
12.5284	16
12.7977	15
13.067	20
13.3363	23
13.6056	33
13.8749	29
14.1442	36
14.4135	32
14.6828	40
14.9521	43
15.2214	51
15.4907	62
15.76	63
16.0293	86
16.2986	90
16.5679	93
16.8372	91
17.1065	125
17.3758	123
17.6451	139
17.9144	160
18.1837	138
18.453	196
18.7223	193
18.9916	261
19.2609	236
19.5302	265
19.7995	337
20.0688	324
20.3381	376
20.6074	364
20.8767	406
21.146	429
21.4153	488
21.6846	482
21.9539	569
22.2232	566
22.4925	629
22.7618	684
23.0311	684
23.3004	727
23.5697	747
23.839	741
24.1083	862
24.3776	856
24.6469	900
24.9162	989
25.1855	960
25.4548	992
25.7241	1048
25.9934	1122
26.2627	1145
