#"Strom" I_A1 / A "Magn. Flussdichte" B_B1 / mT
1.6755 633
1.7145 646.5
1.755 659.5
1.7955 672.5
1.83 684
1.866 694.5
1.8945 704
1.92 712.5
1.9425 720
1.9755 728
2.0115 738
2.055 749
2.094 760
2.1345 770.5
2.1795 782.5
2.229 794.5
2.28 807.5
2.325 819
2.364 829.5
2.4 838
2.436 847.5
2.478 856.5
2.5215 866
2.565 876
2.6085 884.5
2.664 895.5
2.721 906.5
2.787 919
2.8395 929.5
2.8845 938
2.937 946.5
2.982 955
3.018 961
3.015 963
3.018 963.5
3.018 963.5
3.018 963.5
3.018 963.5
3.0165 963.5
3.0165 963.5
3.0195 963.5
2.9745 960.5
2.919 956
2.856 950.5
2.7915 944
2.727 937
2.6625 929
2.598 921
2.5425 912.5
2.5035 906.5
2.472 901.5
2.424 894
2.364 885
2.3025 874.5
2.256 864.5
2.2185 856.5
2.193 850
2.169 845
2.139 839
2.1135 833
2.0805 826.5
2.0445 818.5
2.0025 809.5
1.974 801.5
1.9515 795.5
1.929 790
1.905 784
1.8825 778
1.851 771
1.8195 763
1.791 755
1.7625 747
1.725 738
1.683 727.5
1.6425 715.5
1.5945 703
1.551 690
1.506 676.5
1.455 663
1.4025 647
1.35 630
1.302 615
1.2555 600
1.209 584.5
1.1505 567
1.0995 549
1.05 532
1.002 515
0.9525 497.5
0.909 481
0.8715 466.5
0.8385 454
0.801 440
0.747 421
0.6885 399
0.639 378.5
0.597 360
0.555 342.5
0.5175 325.5
0.471 305
0.4245 284
0.3795 263
0.336 241
0.2925 221
0.246 199.5
0.2025 177.5
0.153 155
0.1065 132
0.075 114
0.054 101
0.039 91.5
0.0285 85
0.021 79.5
0.0165 76
0 68.5
0 66
-0.0015 65
0.0015 64.5
-0.0015 64
0 63.5
0 63
0.0015 63
0 63
-0.0135 61
-0.036 53
-0.066 40.5
-0.0975 26
-0.135 8
-0.177 -10.5
-0.225 -31.5
-0.2655 -51
-0.309 -70.5
-0.351 -90.5
-0.3945 -111
-0.444 -133
-0.5025 -157
-0.561 -183.5
-0.621 -210
-0.681 -236.5
-0.7365 -261.5
-0.7935 -286
-0.846 -309.5
-0.9 -333.5
-0.9555 -357
-1.0095 -380.5
-1.0635 -402.5
-1.11 -423
-1.1505 -441.5
-1.1865 -458
-1.2255 -473.5
-1.263 -489
-1.3095 -506
-1.3605 -524
-1.4265 -545.5
-1.4955 -568.5
-1.566 -592
-1.6305 -614
-1.689 -635.5
-1.7505 -655
-1.812 -675
-1.878 -694.5
-1.9335 -713
-1.989 -729.5
-2.034 -744.5
-2.079 -757.5
-2.1195 -769.5
-2.1585 -780
-2.202 -791.5
-2.2455 -802.5
-2.2935 -814.5
-2.3385 -826
-2.379 -836.5
-2.4165 -845.5
-2.4615 -855
-2.5095 -866
-2.556 -876.5
-2.601 -886
-2.655 -897.5
-2.706 -908
-2.7585 -918.5
-2.8155 -929
-2.8605 -938
-2.9055 -946
-2.949 -953.5
-3 -960.5
-3.0165 -967
-3.015 -968
-3.015 -965.5
-3.015 -966.5
-3.0165 -967.5
-3.0165 -966.5
-3.015 -968
-3.0165 -967.5
-3.0165 -965.5
-3.015 -968
-3.015 -967
-3.0135 -967.5
-3.0135 -967
-3.003 -967
-2.9565 -963.5
-2.91 -959
-2.8575 -954
-2.811 -949.5
-2.769 -944.5
-2.7315 -940
-2.7045 -936
-2.6775 -932
-2.6385 -928.5
-2.5935 -923.5
-2.553 -917.5
-2.514 -911.5
-2.472 -905.5
-2.4285 -898
-2.3865 -891
-2.3505 -884.5
-2.3295 -880
-2.3025 -875
-2.277 -870
-2.256 -865.5
-2.244 -862
-2.217 -857.5
-2.181 -851.5
-2.1525 -845.5
-2.1345 -840
-2.1165 -836
-2.1015 -832.5
-2.088 -829
-2.067 -825
-2.046 -820.5
-2.0235 -815.5
-1.9965 -809.5
-1.968 -803
-1.944 -796.5
-1.9155 -789.5
-1.878 -781
-1.833 -770.5
-1.785 -759
-1.737 -746.5
-1.686 -732
-1.6305 -717.5
-1.578 -702
-1.5225 -686.5
-1.4715 -671
-1.4235 -656
-1.3785 -641
-1.3365 -627.5
-1.299 -615
-1.26 -602.5
-1.2165 -588.5
-1.164 -573
-1.116 -557
-1.0815 -543
-1.044 -530.5
-1.0095 -517.5
-0.9705 -504.5
-0.924 -489
-0.867 -469.5
-0.81 -449
-0.753 -427.5
-0.7065 -408
-0.663 -390
-0.6195 -371.5
-0.567 -350.5
-0.513 -328
-0.4635 -304
-0.411 -280.5
-0.354 -256
-0.294 -227
-0.231 -196.5
-0.1695 -167
-0.1185 -140.5
-0.084 -121
-0.06 -107
-0.0435 -96.5
-0.0345 -89
-0.0225 -83
-0.018 -79
-0.012 -76
-0.0105 -73.5
-0.0075 -71.5
-0.006 -70
-0.0045 -69
-0.003 -68
0 -66.5
0.0015 -66
0 -66
0 -65.5
-0.0015 -65.5
0.0135 -63
0.063 -46
0.1185 -21.5
0.1725 3
0.228 28.5
0.273 51.5
0.318 72
0.3615 92.5
0.4065 113.5
0.45 134
0.4965 155.5
0.549 178
0.6135 204
0.6795 232
0.741 259
0.7995 285
0.8565 311
0.9135 335
0.9675 359
1.0275 384
1.0845 407.5
1.1385 430.5
1.191 453
1.2465 473.5
1.2975 494
1.347 514
1.4025 534
1.4535 553
1.506 572
1.5585 590
1.6065 607.5
1.6485 623.5
1.6875 637
1.725 649.5
1.758 661.5
1.7955 673
1.8405 686
1.893 700.5
1.959 718
2.022 735.5
2.079 752
2.1465 770
2.232 790.5
2.334 814
2.4345 838
2.535 861.5
2.6235 882.5
2.688 898.5
2.7435 910.5
2.7975 921.5
2.8605 932
2.928 944
3.006 956.5
3.018 962.5
3.018 963.5
3.0195 964
3.018 964
3.0165 964
3.018 964
3.018 964
3.0165 964
3.018 964
3.015 964
3.0195 964
3.0165 964
3.0165 964
3.018 964
3.0165 964
3.018 964
3.018 964
3.0165 964
3.0045 963
2.9265 957.5
2.8425 950
2.763 942
2.6985 933.5
2.646 926.5
2.5845 919
2.5185 910
2.4525 900
2.37 887
2.286 873
2.193 856
2.1075 838
2.031 820.5
1.962 803
1.905 788.5
1.854 774.5
1.809 762.5
1.761 750
1.7055 735.5
1.647 720
1.587 703.5
1.5225 685
1.4565 666
1.386 645.5
1.317 623.5
1.242 600
1.1655 575
1.083 549
0.996 519
0.9 486.5
0.81 453
0.7335 422
0.666 393.5
0.5955 364
0.5265 334.5
0.4485 300.5
0.3675 264
0.2865 225.5
0.2085 188
0.1425 154
0.102 130.5
0.072 113
0.0525 101
0.039 91.5
0.027 84.5
0.021 79.5
0.0165 75.5
0.0135 72.5
0 69
0 66.5
0 65
-0.0015 64
0 63.5
0 63.5
0 63
0 63
-0.006 61.5
-0.027 56
-0.054 46
-0.087 31
-0.1275 13
-0.1725 -6.5
-0.2235 -29.5
-0.285 -56.5
-0.357 -88
-0.4275 -120
-0.495 -150.5
-0.567 -181.5
-0.6375 -212
-0.705 -243
-0.7755 -273
-0.8505 -304
-0.9285 -337.5
-1.0005 -368
-1.065 -396.5
-1.125 -422.5
-1.182 -447
-1.2345 -469
-1.2915 -491.5
-1.3515 -515.5
-1.419 -539.5
-1.494 -565
-1.575 -592
-1.6575 -619.5
-1.7295 -644.5
-1.8045 -669.5
-1.8705 -690.5
-1.9245 -709.5
-1.983 -726
-2.0415 -744.5
-2.1195 -764.5
-2.1945 -784
-2.2575 -801.5
-2.3175 -818
-2.3775 -833.5
-2.4315 -847
-2.4885 -860
-2.5575 -875
-2.6235 -890
-2.679 -901.5
-2.7345 -912.5
-2.7945 -925
-2.862 -935.5
-2.919 -946.5
-2.967 -956.5
-3.003 -962
-3.0165 -966
-3.0165 -968
-3.0165 -967.5
-3.0165 -967.5
-3.015 -968
-3.015 -965.5
-3.015 -966.5
-3.015 -965.5
-3.012 -967.5
-2.9685 -963.5
-2.907 -960
-2.8455 -953.5
-2.763 -945.5
-2.685 -936
-2.595 -925.5
-2.499 -912
-2.3955 -896
-2.3205 -881.5
-2.274 -871
-2.244 -864.5
-2.217 -858.5
-2.1885 -852.5
-2.1555 -846.5
-2.1225 -839
-2.1015 -833
-2.076 -827.5
-2.0475 -822
-2.01 -813.5
-1.9755 -805.5
-1.9455 -798
-1.914 -790
-1.872 -780.5
-1.8135 -767.5
-1.7505 -751.5
-1.695 -735.5
-1.635 -719.5
-1.578 -703.5
-1.5285 -687.5
-1.4775 -672.5
-1.4205 -656
-1.3545 -636.5
-1.296 -617.5
-1.239 -599
-1.188 -581.5
-1.1355 -564.5
-1.0875 -547.5
-1.038 -530
-0.99 -513.5
-0.951 -498
-0.9045 -481.5
-0.8475 -462.5
-0.7725 -437
-0.696 -408
-0.612 -374
-0.5265 -338.5
-0.4365 -297.5
-0.3375 -254
-0.237 -206
-0.162 -168
-0.1155 -140.5
-0.0825 -121.5
-0.06 -107
-0.0465 -97
-0.033 -89
-0.0255 -83
-0.0165 -79
-0.0135 -75.5
-0.012 -72.5
-0.0075 -71
-0.006 -69.5
-0.0045 -68
-0.003 -67.5
-0.0015 -66.5
0.0015 -66
-0.0015 -65.5
0 -65.5
-0.0015 -65.5
0.0015 -65
-0.0015 -65
0 -65
0 -64.5
0.0015 -64.5
0 -64.5
0 -64.5
