6,4	0,295	1,195	11,95	0,295	NAN	
6,5	0,27	1,21	12,1	0,27	NAN	
6,6	0,25	1,23	12,3	0,25	NAN	
6,7	0,225	1,25	12,5	0,225	NAN	
6,8	0,2	1,27	12,7	0,2	NAN	
6,9	0,18	1,29	12,9	0,18	NAN	
7	0,16	1,31	13,1	0,16	NAN	
7,1	0,15	1,33	13,3	0,15	NAN	
7,2	0,14	1,345	13,45	0,14	NAN	
7,3	0,14	1,365	13,65	0,14	NAN	
7,4	0,14	1,39	13,9	0,14	NAN	
7,5	0,16	1,405	14,05	0,16	NAN	
7,6	0,185	1,425	14,25	0,185	NAN	
7,7	0,23	1,445	14,45	0,23	NAN	
7,8	0,275	1,46	14,6	0,275	NAN	
7,9	0,335	1,48	14,8	0,335	NAN	
8	0,435	1,5	15	0,435	NAN	
8,1	0,53	1,52	15,2	0,53	NAN	
8,2	0,64	1,535	15,35	0,64	NAN	
8,3	0,785	1,555	15,55	0,785	NAN	
8,4	0,895	1,575	15,75	0,895	NAN	
8,5	0,96	1,595	15,95	0,96	NAN	
8,6	0,95	1,615	16,15	0,95	NAN	
8,7	0,885	1,635	16,35	0,885	NAN	
8,8	0,805	1,655	16,55	0,805	NAN	
8,9	0,71	1,67	16,7	0,71	NAN	
9	0,6	1,695	16,95	0,6	NAN	
9,1	0,5	1,715	17,15	0,5	NAN	
9,2	0,41	1,73	17,3	0,41	NAN	
9,3	0,33	1,75	17,5	0,33	NAN	
9,4	0,275	1,77	17,7	0,275	NAN	
9,5	0,225	1,785	17,85	0,225	NAN	
9,6	0,19	1,81	18,1	0,19	NAN	
9,7	0,175	1,825	18,25	0,175	NAN	
9,8	0,175	1,845	18,45	0,175	NAN	
9,9	0,195	1,865	18,65	0,195	NAN	
10	0,235	1,885	18,85	0,235	NAN	
10,1	0,29	1,905	19,05	0,29	NAN	
10,2	0,37	1,92	19,2	0,37	NAN	
10,3	0,49	1,94	19,4	0,49	NAN	
10,4	0,63	1,96	19,6	0,63	NAN	
10,5	0,78	1,98	19,8	0,78	NAN	
10,6	1	2,005	20,05	1	NAN	
10,7	1,24	2,015	20,15	1,24	NAN	
10,8	1,48	2,04	20,4	1,48	NAN	
10,9	1,71	2,055	20,55	1,71	NAN	
11	1,855	2,075	20,75	1,855	NAN	
11,1	1,87	2,095	20,95	1,87	NAN	
11,2	1,78	2,115	21,15	1,78	NAN	
11,3	1,605	2,13	21,3	1,605	NAN	
11,4	1,415	2,155	21,55	1,415	NAN	
11,5	1,19	2,17	21,7	1,19	NAN	
11,6	0,955	2,195	21,95	0,955	NAN	
11,7	0,785	2,21	22,1	0,785	NAN	
11,8	0,625	2,225	22,25	0,625	NAN	
11,9	0,47	2,25	22,5	0,47	NAN	
12	0,375	2,265	22,65	0,375	NAN	
12,1	0,31	2,285	22,85	0,31	NAN	
12,2	0,265	2,305	23,05	0,265	NAN	
12,3	0,255	2,325	23,25	0,255	NAN	
12,4	0,275	2,345	23,45	0,275	NAN	
12,5	0,325	2,36	23,6	0,325	NAN	
12,6	0,42	2,38	23,8	0,42	NAN	
12,7	0,53	2,4	24	0,53	NAN	
12,8	0,685	2,415	24,15	0,685	NAN	
12,9	0,92	2,44	24,4	0,92	NAN	
13	1,165	2,455	24,55	1,165	NAN	
13,1	1,48	2,475	24,75	1,48	NAN	
13,2	1,865	2,5	25	1,865	NAN	
13,3	2,255	2,515	25,15	2,255	NAN	
13,4	2,62	2,535	25,35	2,62	NAN	
13,5	2,92	2,555	25,55	2,92	NAN	
13,6	3,085	2,575	25,75	3,085	NAN	
13,7	3,065	2,595	25,95	3,065	NAN	
13,8	2,945	2,615	26,15	2,945	NAN	
13,9	2,695	2,635	26,35	2,695	NAN	
14	2,385	2,655	26,55	2,385	NAN	
14,1	2,03	2,67	26,7	2,03	NAN	
14,2	1,66	2,69	26,9	1,66	NAN	
14,3	1,365	2,71	27,1	1,365	NAN	
14,4	1,1	2,725	27,25	1,1	NAN	
14,5	0,85	2,745	27,45	0,85	NAN	
14,6	0,685	2,77	27,7	0,685	NAN	
14,7	0,56	2,785	27,85	0,56	NAN	
14,8	0,48	2,805	28,05	0,48	NAN	
14,9	0,455	2,83	28,3	0,455	NAN	
15	0,485	2,85	28,5	0,485	NAN	
15,1	0,565	2,865	28,65	0,565	NAN	
15,2	0,72	2,88	28,8	0,72	NAN	
15,3	0,925	2,9	29	0,925	NAN	
15,4	1,18	2,92	29,2	1,18	NAN	
15,5	1,53	2,945	29,45	1,53	NAN	
15,6	1,92	2,96	29,6	1,92	NAN	
15,7	2,385	2,98	29,8	2,385	NAN	
15,8	3,01	2,995	29,95	3,01	NAN	
15,9	3,555	3,015	30,15	3,555	NAN	
16	4,075	3,035	30,35	4,075	NAN	
16,1	4,465	3,05	30,5	4,465	NAN	
16,2	4,71	3,07	30,7	4,71	NAN	
16,3	4,755	3,09	30,9	4,755	NAN	
16,4	4,65	3,11	31,1	4,65	NAN	
16,5	4,34	3,13	31,3	4,34	NAN	
16,6	3,98	3,15	31,5	3,98	NAN	
16,7	3,52	3,175	31,75	3,52	NAN	
16,8	3	3,185	31,85	3	NAN	
16,9	2,535	3,205	32,05	2,535	NAN	
17	2,105	3,23	32,3	2,105	NAN	
17,1	1,765	3,245	32,45	1,765	NAN	
17,2	1,44	3,265	32,65	1,44	NAN	
17,3	1,22	3,285	32,85	1,22	NAN	
17,4	1,085	3,3	33	1,085	NAN	
17,5	1,015	3,325	33,25	1,015	NAN	
17,6	1,03	3,34	33,4	1,03	NAN	
17,7	1,12	3,365	33,65	1,12	NAN	
17,8	1,33	3,385	33,85	1,33	NAN	
17,9	1,615	3,395	33,95	1,615	NAN	
18	2,015	3,415	34,15	2,015	NAN	
18,1	2,58	3,435	34,35	2,58	NAN	
18,2	3,175	3,455	34,55	3,175	NAN	
18,3	3,88	3,47	34,7	3,88	NAN	
18,4	4,68	3,5	35	4,68	NAN	
18,5	5,61	3,52	35,2	5,61	NAN	
18,6	6,375	3,535	35,35	6,375	NAN	
18,7	7,01	3,55	35,5	7,01	NAN	
18,8	7,55	3,57	35,7	7,55	NAN	
18,9	7,81	3,595	35,95	7,81	NAN	
19	7,835	3,605	36,05	7,835	NAN	
19,1	7,59	3,635	36,35	7,59	NAN	
19,2	7,205	3,65	36,5	7,205	NAN	
19,3	6,75	3,67	36,7	6,75	NAN	
19,4	6,15	3,685	36,85	6,15	NAN	
19,5	5,54	3,705	37,05	5,54	NAN	
19,6	5,01	3,73	37,3	5,01	NAN	
19,7	4,52	3,745	37,45	4,52	NAN	
19,8	4,035	3,765	37,65	4,035	NAN	
19,9	3,725	3,78	37,8	3,725	NAN	
20	3,555	3,805	38,05	3,555	NAN	
20,1	3,55	3,825	38,25	3,55	NAN	
20,2	4,005	3,845	38,45	4,005	NAN	
