10,6	0,23	0,935	9,35	0,23	NAN	
10,7	0,27	0,945	9,45	0,27	NAN	
10,8	0,3	0,955	9,55	0,3	NAN	
10,9	0,345	0,965	9,65	0,345	NAN	
11	0,39	0,975	9,75	0,39	NAN	
11,1	0,43	0,985	9,85	0,43	NAN	
11,2	0,485	0,995	9,95	0,485	NAN	
11,3	0,545	1,005	10,05	0,545	NAN	
11,4	0,59	1,015	10,15	0,59	NAN	
11,5	0,67	1,025	10,25	0,67	NAN	
11,6	0,76	1,03	10,3	0,76	NAN	
11,7	0,84	1,04	10,4	0,84	NAN	
11,8	0,94	1,05	10,5	0,94	NAN	
11,9	1,02	1,06	10,6	1,02	NAN	
12	1,12	1,07	10,7	1,12	NAN	
12,1	1,215	1,075	10,75	1,215	NAN	
12,2	1,27	1,085	10,85	1,27	NAN	
12,3	1,32	1,095	10,95	1,32	NAN	
12,4	1,325	1,11	11,1	1,325	NAN	
12,5	1,31	1,115	11,15	1,31	NAN	
12,6	1,27	1,125	11,25	1,27	NAN	
12,7	1,22	1,135	11,35	1,22	NAN	
12,8	1,17	1,145	11,45	1,17	NAN	
12,9	1,115	1,155	11,55	1,115	NAN	
13	1,05	1,17	11,7	1,05	NAN	
13,1	1,005	1,175	11,75	1,005	NAN	
13,2	0,915	1,185	11,85	0,915	NAN	
13,3	0,835	1,195	11,95	0,835	NAN	
13,4	0,775	1,205	12,05	0,775	NAN	
13,5	0,71	1,21	12,1	0,71	NAN	
13,6	0,655	1,225	12,25	0,655	NAN	
13,7	0,62	1,235	12,35	0,62	NAN	
13,8	0,575	1,245	12,45	0,575	NAN	
13,9	0,545	1,255	12,55	0,545	NAN	
14	0,525	1,26	12,6	0,525	NAN	
14,1	0,52	1,275	12,75	0,52	NAN	
14,2	0,51	1,28	12,8	0,51	NAN	
14,3	0,525	1,29	12,9	0,525	NAN	
14,4	0,55	1,305	13,05	0,55	NAN	
14,5	0,575	1,31	13,1	0,575	NAN	
14,6	0,625	1,32	13,2	0,625	NAN	
14,7	0,685	1,33	13,3	0,685	NAN	
14,8	0,74	1,34	13,4	0,74	NAN	
14,9	0,82	1,355	13,55	0,82	NAN	
15	0,92	1,365	13,65	0,92	NAN	
15,1	0,985	1,37	13,7	0,985	NAN	
15,2	1,095	1,38	13,8	1,095	NAN	
15,3	1,225	1,39	13,9	1,225	NAN	
15,4	1,34	1,395	13,95	1,34	NAN	
15,5	1,505	1,405	14,05	1,505	NAN	
15,6	1,675	1,42	14,2	1,675	NAN	
15,7	1,815	1,425	14,25	1,815	NAN	
15,8	2,035	1,435	14,35	2,035	NAN	
15,9	2,26	1,45	14,5	2,26	NAN	
16	2,45	1,455	14,55	2,45	NAN	
16,1	2,705	1,465	14,65	2,705	NAN	
16,2	2,985	1,48	14,8	2,985	NAN	
16,3	3,175	1,485	14,85	3,175	NAN	
16,4	3,49	1,5	15	3,49	NAN	
16,5	3,725	1,5	15	3,725	NAN	
16,6	4,065	1,51	15,1	4,065	NAN	
16,7	4,4	1,52	15,2	4,4	NAN	
16,8	4,67	1,53	15,3	4,67	NAN	
16,9	4,965	1,54	15,4	4,965	NAN	
17	5,31	1,555	15,55	5,31	NAN	
17,1	5,535	1,56	15,6	5,535	NAN	
17,2	5,815	1,565	15,65	5,815	NAN	
17,3	6,005	1,58	15,8	6,005	NAN	
17,4	6,035	1,59	15,9	6,035	NAN	
17,5	5,965	1,6	16	5,965	NAN	
17,6	5,76	1,61	16,1	5,76	NAN	
17,7	5,545	1,615	16,15	5,545	NAN	
17,8	5,22	1,625	16,25	5,22	NAN	
17,9	4,9	1,64	16,4	4,9	NAN	
18	4,64	1,65	16,5	4,64	NAN	
18,1	4,275	1,66	16,6	4,275	NAN	
18,2	3,86	1,665	16,65	3,86	NAN	
18,3	3,53	1,68	16,8	3,53	NAN	
18,4	3,105	1,69	16,9	3,105	NAN	
18,5	2,735	1,695	16,95	2,735	NAN	
18,6	2,51	1,705	17,05	2,51	NAN	
18,7	2,25	1,715	17,15	2,25	NAN	
18,8	2,065	1,725	17,25	2,065	NAN	
18,9	1,865	1,735	17,35	1,865	NAN	
19	1,7	1,745	17,45	1,7	NAN	
19,1	1,6	1,75	17,5	1,6	NAN	
19,2	1,5	1,765	17,65	1,5	NAN	
19,3	1,445	1,77	17,7	1,445	NAN	
19,4	1,43	1,78	17,8	1,43	NAN	
19,5	1,45	1,79	17,9	1,45	NAN	
19,6	1,5	1,805	18,05	1,5	NAN	
19,7	1,56	1,81	18,1	1,56	NAN	
19,8	1,665	1,82	18,2	1,665	NAN	
19,9	1,805	1,83	18,3	1,805	NAN	
20	1,94	1,835	18,35	1,94	NAN	
20,1	2,145	1,85	18,5	2,145	NAN	
20,2	2,38	1,86	18,6	2,38	NAN	
20,3	2,575	1,87	18,7	2,575	NAN	
20,4	2,865	1,875	18,75	2,865	NAN	
20,5	3,18	1,885	18,85	3,18	NAN	
20,6	3,435	1,895	18,95	3,435	NAN	
20,7	3,785	1,91	19,1	3,785	NAN	
20,8	4,12	1,92	19,2	4,12	NAN	
20,9	4,445	1,93	19,3	4,445	NAN	
21	4,91	1,935	19,35	4,91	NAN	
21,1	5,41	1,945	19,45	5,41	NAN	
21,2	5,795	1,95	19,5	5,795	NAN	
21,3	6,355	1,96	19,6	6,355	NAN	
21,4	6,8	1,97	19,7	6,8	NAN	
21,5	7,425	1,98	19,8	7,425	NAN	
21,6	8,075	1,99	19,9	8,075	NAN	
21,7	8,57	2	20	8,57	NAN	
21,8	8,745	2,005	20,05	8,745	NAN	
21,9	8,74	2	20	8,74	NAN	
22	8,74	2	20	8,74	NAN	
22,1	8,75	2	20	8,75	NAN	
22,2	8,75	2,005	20,05	8,75	NAN	
22,3	8,725	2,005	20,05	8,725	NAN	
22,4	8,73	2	20	8,73	NAN	
22,5	8,725	2	20	8,725	NAN	
22,6	8,73	2,005	20,05	8,73	NAN	
22,7	8,745	2	20	8,745	NAN	
22,8	8,74	2,005	20,05	8,74	NAN	
22,9	8,745	2	20	8,745	NAN	
23	8,74	2,005	20,05	8,74	NAN	
23,1	8,74	2	20	8,74	NAN	
23,2	8,745	2	20	8,745	NAN	
23,3	8,745	2	20	8,745	NAN	
23,4	8,775	2	20	8,775	NAN	
23,5	8,775	2,005	20,05	8,775	NAN	
23,6	8,775	2,005	20,05	8,775	NAN	
23,7	8,795	2,005	20,05	8,795	NAN	
