7,1	0,11	1,695	16,95	0,11	NAN	
7,2	0,11	1,715	17,15	0,11	NAN	
7,3	0,12	1,735	17,35	0,12	NAN	
7,4	0,11	1,76	17,6	0,11	NAN	
7,5	0,125	1,79	17,9	0,125	NAN	
7,6	0,12	1,81	18,1	0,12	NAN	
7,7	0,125	1,835	18,35	0,125	NAN	
7,8	0,12	1,86	18,6	0,12	NAN	
7,9	0,13	1,885	18,85	0,13	NAN	
8	0,12	1,91	19,1	0,12	NAN	
8,1	0,125	1,935	19,35	0,125	NAN	
8,2	0,115	1,955	19,55	0,115	NAN	
8,3	0,125	1,98	19,8	0,125	NAN	
8,4	0,115	2,005	20,05	0,115	NAN	
8,5	0,12	2,03	20,3	0,12	NAN	
8,6	0,115	2,055	20,55	0,115	NAN	
8,7	0,125	2,08	20,8	0,125	NAN	
8,8	0,125	2,1	21	0,125	NAN	
8,9	0,135	2,13	21,3	0,135	NAN	
9	0,135	2,15	21,5	0,135	NAN	
9,1	0,15	2,175	21,75	0,15	NAN	
9,2	0,15	2,195	21,95	0,15	NAN	
9,3	0,165	2,22	22,2	0,165	NAN	
9,4	0,165	2,245	22,45	0,165	NAN	
9,5	0,18	2,27	22,7	0,18	NAN	
9,6	0,17	2,295	22,95	0,17	NAN	
9,7	0,18	2,315	23,15	0,18	NAN	
9,8	0,17	2,34	23,4	0,17	NAN	
9,9	0,175	2,365	23,65	0,175	NAN	
10	0,165	2,39	23,9	0,165	NAN	
10,1	0,165	2,415	24,15	0,165	NAN	
10,2	0,16	2,435	24,35	0,16	NAN	
10,3	0,155	2,46	24,6	0,155	NAN	
10,4	0,155	2,485	24,85	0,155	NAN	
10,5	0,16	2,505	25,05	0,16	NAN	
10,6	0,16	2,535	25,35	0,16	NAN	
10,7	0,175	2,555	25,55	0,175	NAN	
10,8	0,18	2,58	25,8	0,18	NAN	
10,9	0,2	2,605	26,05	0,2	NAN	
11	0,215	2,625	26,25	0,215	NAN	
11,1	0,23	2,655	26,55	0,23	NAN	
11,2	0,24	2,675	26,75	0,24	NAN	
11,3	0,245	2,695	26,95	0,245	NAN	
11,4	0,25	2,725	27,25	0,25	NAN	
11,5	0,25	2,745	27,45	0,25	NAN	
11,6	0,245	2,77	27,7	0,245	NAN	
11,7	0,23	2,8	28	0,23	NAN	
11,8	0,225	2,82	28,2	0,225	NAN	
11,9	0,21	2,845	28,45	0,21	NAN	
12	0,205	2,87	28,7	0,205	NAN	
12,1	0,185	2,89	28,9	0,185	NAN	
12,2	0,185	2,915	29,15	0,185	NAN	
12,3	0,175	2,94	29,4	0,175	NAN	
12,4	0,185	2,965	29,65	0,185	NAN	
12,5	0,19	2,99	29,9	0,19	NAN	
12,6	0,205	3,015	30,15	0,205	NAN	
12,7	0,215	3,035	30,35	0,215	NAN	
12,8	0,245	3,06	30,6	0,245	NAN	
12,9	0,27	3,085	30,85	0,27	NAN	
13	0,3	3,105	31,05	0,3	NAN	
13,1	0,31	3,135	31,35	0,31	NAN	
13,2	0,33	3,165	31,65	0,33	NAN	
13,3	0,33	3,185	31,85	0,33	NAN	
13,4	0,335	3,205	32,05	0,335	NAN	
13,5	0,32	3,23	32,3	0,32	NAN	
13,6	0,315	3,255	32,55	0,315	NAN	
13,7	0,28	3,275	32,75	0,28	NAN	
13,8	0,275	3,3	33	0,275	NAN	
13,9	0,245	3,33	33,3	0,245	NAN	
14	0,24	3,35	33,5	0,24	NAN	
14,1	0,215	3,375	33,75	0,215	NAN	
14,2	0,22	3,395	33,95	0,22	NAN	
14,3	0,21	3,42	34,2	0,21	NAN	
14,4	0,22	3,445	34,45	0,22	NAN	
14,5	0,23	3,47	34,7	0,23	NAN	
14,6	0,26	3,495	34,95	0,26	NAN	
14,7	0,285	3,52	35,2	0,285	NAN	
14,8	0,33	3,545	35,45	0,33	NAN	
14,9	0,37	3,565	35,65	0,37	NAN	
15	0,405	3,59	35,9	0,405	NAN	
15,1	0,42	3,615	36,15	0,42	NAN	
15,2	0,435	3,64	36,4	0,435	NAN	
15,3	0,435	3,66	36,6	0,435	NAN	
15,4	0,425	3,685	36,85	0,425	NAN	
15,5	0,405	3,71	37,1	0,405	NAN	
15,6	0,375	3,73	37,3	0,375	NAN	
15,7	0,345	3,76	37,6	0,345	NAN	
15,8	0,31	3,78	37,8	0,31	NAN	
15,9	0,29	3,805	38,05	0,29	NAN	
16	0,26	3,83	38,3	0,26	NAN	
16,1	0,25	3,855	38,55	0,25	NAN	
16,2	0,23	3,875	38,75	0,23	NAN	
16,3	0,24	3,9	39	0,24	NAN	
16,4	0,25	3,925	39,25	0,25	NAN	
16,5	0,275	3,95	39,5	0,275	NAN	
16,6	0,305	3,97	39,7	0,305	NAN	
16,7	0,36	3,995	39,95	0,36	NAN	
16,8	0,4	4,02	40,2	0,4	NAN	
16,9	0,46	4,04	40,4	0,46	NAN	
17	0,495	4,07	40,7	0,495	NAN	
17,1	0,53	4,095	40,95	0,53	NAN	
17,2	0,53	4,115	41,15	0,53	NAN	
17,3	0,53	4,14	41,4	0,53	NAN	
17,4	0,5	4,165	41,65	0,5	NAN	
17,5	0,47	4,19	41,9	0,47	NAN	
17,6	0,425	4,215	42,15	0,425	NAN	
17,7	0,385	4,235	42,35	0,385	NAN	
17,8	0,335	4,265	42,65	0,335	NAN	
17,9	0,31	4,285	42,85	0,31	NAN	
18	0,27	4,31	43,1	0,27	NAN	
18,1	0,265	4,335	43,35	0,265	NAN	
18,2	0,25	4,355	43,55	0,25	NAN	
18,3	0,27	4,385	43,85	0,27	NAN	
18,4	0,28	4,405	44,05	0,28	NAN	
18,5	0,32	4,435	44,35	0,32	NAN	
18,6	0,365	4,45	44,5	0,365	NAN	
18,7	0,425	4,475	44,75	0,425	NAN	
18,8	0,485	4,5	45	0,485	NAN	
18,9	0,55	4,52	45,2	0,55	NAN	
19	0,595	4,545	45,45	0,595	NAN	
19,1	0,63	4,57	45,7	0,63	NAN	
19,2	0,63	4,6	46	0,63	NAN	
19,3	0,62	4,62	46,2	0,62	NAN	
19,4	0,585	4,645	46,45	0,585	NAN	
19,5	0,54	4,67	46,7	0,54	NAN	
19,6	0,49	4,69	46,9	0,49	NAN	
19,7	0,435	4,715	47,15	0,435	NAN	
19,8	0,385	4,74	47,4	0,385	NAN	
19,9	0,345	4,765	47,65	0,345	NAN	
20	0,305	4,79	47,9	0,305	NAN	
20,1	0,285	4,815	48,15	0,285	NAN	
20,2	0,285	4,835	48,35	0,285	NAN	
20,3	0,285	4,86	48,6	0,285	NAN	
20,4	0,315	4,88	48,8	0,315	NAN	
20,5	0,35	4,905	49,05	0,35	NAN	
20,6	0,41	4,935	49,35	0,41	NAN	
20,7	0,48	4,955	49,55	0,48	NAN	
20,8	0,555	4,98	49,8	0,555	NAN	
20,9	0,585	4,99	49,9	0,585	NAN	
21	0,59	4,995	49,95	0,59	NAN	
21,1	0,585	4,995	49,95	0,585	NAN	
21,2	0,59	4,995	49,95	0,59	NAN	
21,3	0,58	4,995	49,95	0,58	NAN	
