7,1	0,15	1,66	16,6	0,15	NAN	
7,2	0,16	1,685	16,85	0,16	NAN	
7,3	0,165	1,71	17,1	0,165	NAN	
7,4	0,17	1,73	17,3	0,17	NAN	
7,5	0,17	1,755	17,55	0,17	NAN	
7,6	0,18	1,78	17,8	0,18	NAN	
7,7	0,18	1,805	18,05	0,18	NAN	
7,8	0,185	1,83	18,3	0,185	NAN	
7,9	0,185	1,855	18,55	0,185	NAN	
8	0,19	1,875	18,75	0,19	NAN	
8,1	0,19	1,9	19	0,19	NAN	
8,2	0,19	1,925	19,25	0,19	NAN	
8,3	0,185	1,95	19,5	0,185	NAN	
8,4	0,19	1,975	19,75	0,19	NAN	
8,5	0,195	2	20	0,195	NAN	
8,6	0,195	2,025	20,25	0,195	NAN	
8,7	0,195	2,05	20,5	0,195	NAN	
8,8	0,205	2,07	20,7	0,205	NAN	
8,9	0,21	2,095	20,95	0,21	NAN	
9	0,225	2,12	21,2	0,225	NAN	
9,1	0,24	2,14	21,4	0,24	NAN	
9,2	0,25	2,165	21,65	0,25	NAN	
9,3	0,265	2,19	21,9	0,265	NAN	
9,4	0,275	2,22	22,2	0,275	NAN	
9,5	0,28	2,24	22,4	0,28	NAN	
9,6	0,285	2,26	22,6	0,285	NAN	
9,7	0,285	2,285	22,85	0,285	NAN	
9,8	0,285	2,31	23,1	0,285	NAN	
9,9	0,28	2,33	23,3	0,28	NAN	
10	0,28	2,355	23,55	0,28	NAN	
10,1	0,275	2,385	23,85	0,275	NAN	
10,2	0,275	2,405	24,05	0,275	NAN	
10,3	0,265	2,43	24,3	0,265	NAN	
10,4	0,265	2,455	24,55	0,265	NAN	
10,5	0,27	2,475	24,75	0,27	NAN	
10,6	0,275	2,5	25	0,275	NAN	
10,7	0,285	2,52	25,2	0,285	NAN	
10,8	0,3	2,55	25,5	0,3	NAN	
10,9	0,32	2,575	25,75	0,32	NAN	
11	0,345	2,6	26	0,345	NAN	
11,1	0,36	2,625	26,25	0,36	NAN	
11,2	0,38	2,645	26,45	0,38	NAN	
11,3	0,4	2,67	26,7	0,4	NAN	
11,4	0,41	2,695	26,95	0,41	NAN	
11,5	0,415	2,715	27,15	0,415	NAN	
11,6	0,41	2,745	27,45	0,41	NAN	
11,7	0,41	2,765	27,65	0,41	NAN	
11,8	0,395	2,79	27,9	0,395	NAN	
11,9	0,375	2,815	28,15	0,375	NAN	
12	0,365	2,84	28,4	0,365	NAN	
12,1	0,35	2,86	28,6	0,35	NAN	
12,2	0,34	2,885	28,85	0,34	NAN	
12,3	0,34	2,905	29,05	0,34	NAN	
12,4	0,335	2,935	29,35	0,335	NAN	
12,5	0,345	2,955	29,55	0,345	NAN	
12,6	0,355	2,98	29,8	0,355	NAN	
12,7	0,385	3,005	30,05	0,385	NAN	
12,8	0,415	3,03	30,3	0,415	NAN	
12,9	0,455	3,055	30,55	0,455	NAN	
13	0,49	3,075	30,75	0,49	NAN	
13,1	0,53	3,095	30,95	0,53	NAN	
13,2	0,56	3,13	31,3	0,56	NAN	
13,3	0,58	3,15	31,5	0,58	NAN	
13,4	0,585	3,175	31,75	0,585	NAN	
13,5	0,575	3,195	31,95	0,575	NAN	
13,6	0,56	3,22	32,2	0,56	NAN	
13,7	0,535	3,245	32,45	0,535	NAN	
13,8	0,51	3,27	32,7	0,51	NAN	
13,9	0,475	3,295	32,95	0,475	NAN	
14	0,45	3,32	33,2	0,45	NAN	
14,1	0,43	3,345	33,45	0,43	NAN	
14,2	0,415	3,365	33,65	0,415	NAN	
14,3	0,415	3,39	33,9	0,415	NAN	
14,4	0,42	3,415	34,15	0,42	NAN	
14,5	0,44	3,435	34,35	0,44	NAN	
14,6	0,47	3,46	34,6	0,47	NAN	
14,7	0,51	3,49	34,9	0,51	NAN	
14,8	0,565	3,51	35,1	0,565	NAN	
14,9	0,62	3,535	35,35	0,62	NAN	
15	0,675	3,555	35,55	0,675	NAN	
15,1	0,72	3,58	35,8	0,72	NAN	
15,2	0,76	3,605	36,05	0,76	NAN	
15,3	0,775	3,63	36,3	0,775	NAN	
15,4	0,765	3,655	36,55	0,765	NAN	
15,5	0,74	3,685	36,85	0,74	NAN	
15,6	0,705	3,705	37,05	0,705	NAN	
15,7	0,655	3,725	37,25	0,655	NAN	
15,8	0,615	3,745	37,45	0,615	NAN	
15,9	0,57	3,775	37,75	0,57	NAN	
16	0,535	3,8	38	0,535	NAN	
16,1	0,505	3,82	38,2	0,505	NAN	
16,2	0,5	3,85	38,5	0,5	NAN	
16,3	0,5	3,875	38,75	0,5	NAN	
16,4	0,52	3,89	38,9	0,52	NAN	
16,5	0,545	3,915	39,15	0,545	NAN	
16,6	0,595	3,94	39,4	0,595	NAN	
16,7	0,645	3,965	39,65	0,645	NAN	
16,8	0,72	3,995	39,95	0,72	NAN	
16,9	0,8	4,015	40,15	0,8	NAN	
17	0,87	4,04	40,4	0,87	NAN	
17,1	0,93	4,065	40,65	0,93	NAN	
17,2	0,965	4,09	40,9	0,965	NAN	
17,3	0,985	4,11	41,1	0,985	NAN	
17,4	0,95	4,135	41,35	0,95	NAN	
17,5	0,91	4,16	41,6	0,91	NAN	
17,6	0,85	4,18	41,8	0,85	NAN	
17,7	0,78	4,21	42,1	0,78	NAN	
17,8	0,71	4,235	42,35	0,71	NAN	
17,9	0,65	4,26	42,6	0,65	NAN	
18	0,61	4,28	42,8	0,61	NAN	
18,1	0,585	4,3	43	0,585	NAN	
18,2	0,575	4,325	43,25	0,575	NAN	
18,3	0,58	4,35	43,5	0,58	NAN	
18,4	0,61	4,375	43,75	0,61	NAN	
18,5	0,65	4,405	44,05	0,65	NAN	
18,6	0,72	4,425	44,25	0,72	NAN	
18,7	0,795	4,445	44,45	0,795	NAN	
18,8	0,885	4,47	44,7	0,885	NAN	
18,9	0,975	4,495	44,95	0,975	NAN	
19	1,06	4,52	45,2	1,06	NAN	
19,1	1,125	4,54	45,4	1,125	NAN	
19,2	1,17	4,565	45,65	1,17	NAN	
19,3	1,165	4,595	45,95	1,165	NAN	
19,4	1,125	4,61	46,1	1,125	NAN	
19,5	1,07	4,635	46,35	1,07	NAN	
19,6	0,99	4,66	46,6	0,99	NAN	
19,7	0,91	4,685	46,85	0,91	NAN	
19,8	0,825	4,71	47,1	0,825	NAN	
19,9	0,75	4,735	47,35	0,75	NAN	
20	0,69	4,76	47,6	0,69	NAN	
20,1	0,66	4,78	47,8	0,66	NAN	
20,2	0,655	4,805	48,05	0,655	NAN	
20,3	0,665	4,83	48,3	0,665	NAN	
20,4	0,695	4,855	48,55	0,695	NAN	
20,5	0,745	4,875	48,75	0,745	NAN	
20,6	0,82	4,9	49	0,82	NAN	
20,7	0,925	4,925	49,25	0,925	NAN	
20,8	1,025	4,95	49,5	1,025	NAN	
20,9	1,14	4,97	49,7	1,14	NAN	
21	1,215	4,99	49,9	1,215	NAN	
21,1	1,21	4,995	49,95	1,21	NAN	
21,2	1,21	4,99	49,9	1,21	NAN	
21,3	1,205	4,995	49,95	1,205	NAN	
21,4	1,205	4,99	49,9	1,205	NAN	
21,5	1,2	4,995	49,95	1,2	NAN	
21,6	1,2	4,99	49,9	1,2	NAN	
21,7	1,195	4,99	49,9	1,195	NAN	
21,8	1,195	4,995	49,95	1,195	NAN	
21,9	1,195	4,99	49,9	1,195	NAN	
22	1,19	4,99	49,9	1,19	NAN	
22,1	1,19	4,99	49,9	1,19	NAN	
