#MIN=0	-10	-10	0	0	0	
#MAX=28,28427125	10	10	60	12	5	
#SCALE=10	5	5	10	5	1	
#DEC=1	2	2	1	1	3	
#DEF="Zeit" t / s	"Spannung" U_A1 / V	"Spannung" U_B1 / V	"grid voltage" U_s	"amp voltage" f(U_s) / V	"Frequenz" f / Hz	
4,8	0,065	0,455	4,55	0,065	NAN	
4,9	0,065	0,46	4,6	0,065	NAN	
5	0,065	0,475	4,75	0,065	NAN	
5,1	0,065	0,48	4,8	0,065	NAN	
5,2	0,065	0,49	4,9	0,065	NAN	
5,3	0,065	0,5	5	0,065	NAN	
5,4	0,065	0,51	5,1	0,065	NAN	
5,5	0,065	0,52	5,2	0,065	NAN	
5,6	0,065	0,53	5,3	0,065	NAN	
5,7	0,065	0,54	5,4	0,065	NAN	
5,8	0,065	0,55	5,5	0,065	NAN	
5,9	0,07	0,56	5,6	0,07	NAN	
6	0,065	0,57	5,7	0,065	NAN	
6,1	0,065	0,58	5,8	0,065	NAN	
6,2	0,065	0,59	5,9	0,065	NAN	
6,3	0,07	0,595	5,95	0,07	NAN	
6,4	0,06	0,605	6,05	0,06	NAN	
6,5	0,065	0,615	6,15	0,065	NAN	
6,6	0,065	0,625	6,25	0,065	NAN	
6,7	0,065	0,635	6,35	0,065	NAN	
6,8	0,065	0,645	6,45	0,065	NAN	
6,9	0,07	0,655	6,55	0,07	NAN	
7	0,06	0,66	6,6	0,06	NAN	
7,1	0,07	0,675	6,75	0,07	NAN	
7,2	0,065	0,685	6,85	0,065	NAN	
7,3	0,065	0,7	7	0,065	NAN	
7,4	0,065	0,705	7,05	0,065	NAN	
7,5	0,065	0,71	7,1	0,065	NAN	
7,6	0,065	0,725	7,25	0,065	NAN	
7,7	0,065	0,73	7,3	0,065	NAN	
7,8	0,06	0,74	7,4	0,06	NAN	
7,9	0,06	0,755	7,55	0,06	NAN	
8	0,06	0,765	7,65	0,06	NAN	
8,1	0,065	0,77	7,7	0,065	NAN	
8,2	0,065	0,785	7,85	0,065	NAN	
8,3	0,065	0,795	7,95	0,065	NAN	
8,4	0,06	0,795	7,95	0,06	NAN	
8,5	0,065	0,81	8,1	0,065	NAN	
8,6	0,065	0,82	8,2	0,065	NAN	
8,7	0,065	0,825	8,25	0,065	NAN	
8,8	0,065	0,835	8,35	0,065	NAN	
8,9	0,065	0,845	8,45	0,065	NAN	
9	0,07	0,855	8,55	0,07	NAN	
9,1	0,065	0,865	8,65	0,065	NAN	
9,2	0,07	0,875	8,75	0,07	NAN	
9,3	0,075	0,885	8,85	0,075	NAN	
9,4	0,075	0,895	8,95	0,075	NAN	
9,5	0,08	0,91	9,1	0,08	NAN	
9,6	0,08	0,915	9,15	0,08	NAN	
9,7	0,085	0,925	9,25	0,085	NAN	
9,8	0,095	0,94	9,4	0,095	NAN	
9,9	0,1	0,945	9,45	0,1	NAN	
10	0,115	0,955	9,55	0,115	NAN	
10,1	0,12	0,965	9,65	0,12	NAN	
10,2	0,14	0,975	9,75	0,14	NAN	
10,3	0,15	0,985	9,85	0,15	NAN	
10,4	0,175	0,995	9,95	0,175	NAN	
10,5	0,2	1	10	0,2	NAN	
10,6	0,22	1,005	10,05	0,22	NAN	
10,7	0,25	1,025	10,25	0,25	NAN	
10,8	0,285	1,03	10,3	0,285	NAN	
10,9	0,315	1,04	10,4	0,315	NAN	
11	0,37	1,045	10,45	0,37	NAN	
11,1	0,395	1,06	10,6	0,395	NAN	
11,2	0,44	1,07	10,7	0,44	NAN	
11,3	0,47	1,075	10,75	0,47	NAN	
11,4	0,49	1,085	10,85	0,49	NAN	
11,5	0,51	1,095	10,95	0,51	NAN	
11,6	0,525	1,105	11,05	0,525	NAN	
11,7	0,53	1,115	11,15	0,53	NAN	
11,8	0,525	1,125	11,25	0,525	NAN	
11,9	0,52	1,135	11,35	0,52	NAN	
12	0,54	1,145	11,45	0,54	NAN	
12,1	0,525	1,155	11,55	0,525	NAN	
12,2	0,51	1,16	11,6	0,51	NAN	
12,3	0,49	1,17	11,7	0,49	NAN	
12,4	0,465	1,185	11,85	0,465	NAN	
12,5	0,445	1,195	11,95	0,445	NAN	
12,6	0,425	1,2	12	0,425	NAN	
12,7	0,41	1,21	12,1	0,41	NAN	
12,8	0,4	1,225	12,25	0,4	NAN	
12,9	0,39	1,23	12,3	0,39	NAN	
13	0,39	1,24	12,4	0,39	NAN	
13,1	0,395	1,255	12,55	0,395	NAN	
13,2	0,395	1,26	12,6	0,395	NAN	
13,3	0,41	1,27	12,7	0,41	NAN	
13,4	0,42	1,28	12,8	0,42	NAN	
13,5	0,45	1,29	12,9	0,45	NAN	
13,6	0,48	1,3	13	0,48	NAN	
13,7	0,515	1,31	13,1	0,515	NAN	
13,8	0,56	1,32	13,2	0,56	NAN	
13,9	0,61	1,33	13,3	0,61	NAN	
14	0,65	1,335	13,35	0,65	NAN	
14,1	0,72	1,345	13,45	0,72	NAN	
14,2	0,8	1,36	13,6	0,8	NAN	
14,3	0,865	1,365	13,65	0,865	NAN	
14,4	0,965	1,375	13,75	0,965	NAN	
14,5	1,085	1,385	13,85	1,085	NAN	
14,6	1,175	1,395	13,95	1,175	NAN	
14,7	1,315	1,405	14,05	1,315	NAN	
14,8	1,455	1,415	14,15	1,455	NAN	
14,9	1,575	1,42	14,2	1,575	NAN	
15	1,755	1,435	14,35	1,755	NAN	
15,1	1,95	1,445	14,45	1,95	NAN	
15,2	2,11	1,455	14,55	2,11	NAN	
15,3	2,33	1,465	14,65	2,33	NAN	
15,4	2,56	1,47	14,7	2,56	NAN	
15,5	2,74	1,48	14,8	2,74	NAN	
15,6	2,985	1,49	14,9	2,985	NAN	
15,7	3,21	1,5	15	3,21	NAN	
15,8	3,43	1,51	15,1	3,43	NAN	
15,9	3,735	1,52	15,2	3,735	NAN	
16	4,05	1,53	15,3	4,05	NAN	
16,1	4,295	1,535	15,35	4,295	NAN	
16,2	4,6	1,545	15,45	4,6	NAN	
16,3	4,8	1,555	15,55	4,8	NAN	
16,4	5,025	1,565	15,65	5,025	NAN	
16,5	5,155	1,58	15,8	5,155	NAN	
16,6	5,16	1,585	15,85	5,16	NAN	
16,7	5,065	1,595	15,95	5,065	NAN	
16,8	4,865	1,605	16,05	4,865	NAN	
16,9	4,685	1,615	16,15	4,685	NAN	
17	4,44	1,625	16,25	4,44	NAN	
17,1	4,2	1,635	16,35	4,2	NAN	
17,2	4,005	1,645	16,45	4,005	NAN	
17,3	3,73	1,655	16,55	3,73	NAN	
17,4	3,41	1,665	16,65	3,41	NAN	
17,5	3,18	1,675	16,75	3,18	NAN	
17,6	2,875	1,685	16,85	2,875	NAN	
17,7	2,62	1,695	16,95	2,62	NAN	
17,8	2,48	1,7	17	2,48	NAN	
17,9	2,315	1,715	17,15	2,315	NAN	
18	2,17	1,72	17,2	2,17	NAN	
18,1	2,065	1,735	17,35	2,065	NAN	
18,2	1,96	1,74	17,4	1,96	NAN	
18,3	1,9	1,745	17,45	1,9	NAN	
18,4	1,865	1,755	17,55	1,865	NAN	
18,5	1,86	1,77	17,7	1,86	NAN	
18,6	1,88	1,78	17,8	1,88	NAN	
18,7	1,75	1,79	17,9	1,75	NAN	
18,8	1,875	1,8	18	1,875	NAN	
18,9	1,98	1,805	18,05	1,98	NAN	
19	2,145	1,82	18,2	2,145	NAN	
19,1	2,33	1,83	18,3	2,33	NAN	
19,2	2,49	1,835	18,35	2,49	NAN	
19,3	2,705	1,845	18,45	2,705	NAN	
19,4	2,955	1,86	18,6	2,955	NAN	
19,5	3,145	1,865	18,65	3,145	NAN	
19,6	3,405	1,88	18,8	3,405	NAN	
19,7	3,685	1,89	18,9	3,685	NAN	
19,8	3,945	1,895	18,95	3,945	NAN	
19,9	4,295	1,905	19,05	4,295	NAN	
20	4,68	1,915	19,15	4,68	NAN	
20,1	4,995	1,92	19,2	4,995	NAN	
20,2	5,43	1,93	19,3	5,43	NAN	
20,3	5,895	1,945	19,45	5,895	NAN	
20,4	6,245	1,95	19,5	6,245	NAN	
20,5	6,76	1,96	19,6	6,76	NAN	
20,6	7,15	1,97	19,7	7,15	NAN	
20,7	7,72	1,98	19,8	7,72	NAN	
20,8	8,3	1,99	19,9	8,3	NAN	
20,9	8,73	2	20	8,73	NAN	
21	8,85	2	20	8,85	NAN	
21,1	8,84	2,005	20,05	8,84	NAN	
21,2	8,845	2	20	8,845	NAN	
21,3	8,85	2	20	8,85	NAN	
21,4	8,86	2,005	20,05	8,86	NAN	
21,5	8,855	2	20	8,855	NAN	
21,6	8,85	2,005	20,05	8,85	NAN	
21,7	8,86	2	20	8,86	NAN	
21,8	8,875	2	20	8,875	NAN	
21,9	8,88	2,005	20,05	8,88	NAN	
22	8,89	2,005	20,05	8,89	NAN	
22,1	8,885	2	20	8,885	NAN	
22,2	8,81	2	20	8,81	NAN	
22,3	8,875	2	20	8,875	NAN	
22,4	8,87	2	20	8,87	NAN	
22,5	8,88	2	20	8,88	NAN	
22,6	8,89	2	20	8,89	NAN	
22,7	8,9	2	20	8,9	NAN	
22,8	8,895	2	20	8,895	NAN	
22,9	8,895	2	20	8,895	NAN	
23	8,89	2	20	8,89	NAN	
23,1	8,895	2,005	20,05	8,895	NAN	
23,2	8,895	2,005	20,05	8,895	NAN	
23,3	8,905	2	20	8,905	NAN	
23,4	8,915	2,005	20,05	8,915	NAN	
23,5	8,925	2,005	20,05	8,925	NAN	
23,6	8,905	2	20	8,905	NAN	
23,7	8,915	2	20	8,915	NAN	
23,8	8,91	2	20	8,91	NAN	
23,9	8,91	2	20	8,91	NAN	
24	8,92	2	20	8,92	NAN	
24,1	8,92	2,005	20,05	8,92	NAN	
24,2	8,92	2	20	8,92	NAN	
24,3	8,93	2,005	20,05	8,93	NAN	
24,4	8,92	2	20	8,92	NAN	
24,5	8,94	2,005	20,05	8,94	NAN	
24,6	8,92	2,005	20,05	8,92	NAN	
24,7	8,925	2	20	8,925	NAN	
24,8	8,94	2,005	20,05	8,94	NAN	
24,9	8,94	2,005	20,05	8,94	NAN	
25	8,955	2	20	8,955	NAN	
25,1	8,935	2,005	20,05	8,935	NAN	
25,2	8,935	2	20	8,935	NAN	
25,3	8,935	2,005	20,05	8,935	NAN	
25,4	8,93	2	20	8,93	NAN	
25,5	8,935	2,005	20,05	8,935	NAN	
25,6	8,93	2	20	8,93	NAN	
25,7	8,935	2	20	8,935	NAN	
25,8	8,945	2	20	8,945	NAN	
25,9	8,95	2,005	20,05	8,95	NAN	
26	8,95	2	20	8,95	NAN	
26,1	8,955	2	20	8,955	NAN	
26,2	8,97	2,005	20,05	8,97	NAN	
26,3	8,96	2	20	8,96	NAN	
26,4	8,965	2	20	8,965	NAN	
26,5	8,96	2	20	8,96	NAN	
26,6	8,95	2	20	8,95	NAN	
26,7	8,955	2	20	8,955	NAN	
26,8	8,97	2	20	8,97	NAN	
26,9	8,96	2	20	8,96	NAN	
27	8,965	2,005	20,05	8,965	NAN	
27,1	8,96	2	20	8,96	NAN	
27,2	8,965	2	20	8,965	NAN	
27,3	8,97	2,005	20,05	8,97	NAN	
27,4	8,975	2	20	8,975	NAN	
27,5	8,985	2	20	8,985	NAN	
27,6	9,01	2	20	9,01	NAN	
27,7	9,005	2,005	20,05	9,005	NAN	
27,8	9,005	2	20	9,005	NAN	
27,9	9	2,005	20,05	9	NAN	
28	9,01	2	20	9,01	NAN	
28,1	8,995	2	20	8,995	NAN	
