6,401	0,175	0,915	9,15	0,175	NAN	
6,501	0,185	0,93	9,3	0,185	NAN	
6,601	0,195	0,94	9,4	0,195	NAN	
6,701	0,21	0,955	9,55	0,21	NAN	
6,801	0,225	0,97	9,7	0,225	NAN	
6,901	0,235	0,985	9,85	0,235	NAN	
7,001	0,27	1	10	0,27	NAN	
7,101	0,295	1,015	10,15	0,295	NAN	
7,201	0,335	1,025	10,25	0,335	NAN	
7,301	0,37	1,045	10,45	0,37	NAN	
7,401	0,415	1,055	10,55	0,415	NAN	
7,501	0,45	1,075	10,75	0,45	NAN	
7,601	0,5	1,085	10,85	0,5	NAN	
7,701	0,52	1,105	11,05	0,52	NAN	
7,801	0,545	1,115	11,15	0,545	NAN	
7,901	0,545	1,13	11,3	0,545	NAN	
8,001	0,545	1,14	11,4	0,545	NAN	
8,101	0,53	1,155	11,55	0,53	NAN	
8,201	0,515	1,17	11,7	0,515	NAN	
8,301	0,485	1,185	11,85	0,485	NAN	
8,401	0,465	1,2	12	0,465	NAN	
8,501	0,435	1,215	12,15	0,435	NAN	
8,601	0,41	1,23	12,3	0,41	NAN	
8,701	0,375	1,25	12,5	0,375	NAN	
8,801	0,355	1,26	12,6	0,355	NAN	
8,901	0,33	1,275	12,75	0,33	NAN	
9,001	0,32	1,29	12,9	0,32	NAN	
9,101	0,3	1,305	13,05	0,3	NAN	
9,201	0,295	1,315	13,15	0,295	NAN	
9,301	0,295	1,335	13,35	0,295	NAN	
9,401	0,305	1,345	13,45	0,305	NAN	
9,501	0,31	1,365	13,65	0,31	NAN	
9,601	0,335	1,375	13,75	0,335	NAN	
9,701	0,36	1,39	13,9	0,36	NAN	
9,801	0,395	1,405	14,05	0,395	NAN	
9,901	0,435	1,42	14,2	0,435	NAN	
10,001	0,485	1,435	14,35	0,485	NAN	
10,101	0,535	1,445	14,45	0,535	NAN	
10,201	0,605	1,465	14,65	0,605	NAN	
10,301	0,685	1,475	14,75	0,685	NAN	
10,401	0,765	1,49	14,9	0,765	NAN	
10,501	0,85	1,505	15,05	0,85	NAN	
10,601	0,97	1,52	15,2	0,97	NAN	
10,701	1,065	1,535	15,35	1,065	NAN	
10,801	1,19	1,55	15,5	1,19	NAN	
10,901	1,285	1,56	15,6	1,285	NAN	
11,001	1,38	1,575	15,75	1,38	NAN	
11,101	1,42	1,59	15,9	1,42	NAN	
11,201	1,41	1,605	16,05	1,41	NAN	
11,301	1,36	1,62	16,2	1,36	NAN	
11,401	1,28	1,635	16,35	1,28	NAN	
11,501	1,2	1,65	16,5	1,2	NAN	
11,601	1,09	1,665	16,65	1,09	NAN	
11,701	0,99	1,68	16,8	0,99	NAN	
11,801	0,865	1,69	16,9	0,865	NAN	
11,901	0,775	1,705	17,05	0,775	NAN	
12,001	0,67	1,72	17,2	0,67	NAN	
12,101	0,605	1,73	17,3	0,605	NAN	
12,201	0,535	1,745	17,45	0,535	NAN	
12,301	0,5	1,765	17,65	0,5	NAN	
12,401	0,455	1,78	17,8	0,455	NAN	
12,501	0,445	1,795	17,95	0,445	NAN	
12,601	0,445	1,805	18,05	0,445	NAN	
12,701	0,465	1,825	18,25	0,465	NAN	
12,801	0,495	1,835	18,35	0,495	NAN	
12,901	0,535	1,85	18,5	0,535	NAN	
13,001	0,595	1,86	18,6	0,595	NAN	
13,101	0,67	1,88	18,8	0,67	NAN	
13,201	0,75	1,89	18,9	0,75	NAN	
13,301	0,865	1,905	19,05	0,865	NAN	
13,401	0,965	1,92	19,2	0,965	NAN	
13,501	1,12	1,935	19,35	1,12	NAN	
13,601	1,26	1,95	19,5	1,26	NAN	
13,701	1,445	1,97	19,7	1,445	NAN	
13,801	1,605	1,98	19,8	1,605	NAN	
13,901	1,82	1,995	19,95	1,82	NAN	
14,001	1,985	2,01	20,1	1,985	NAN	
14,101	2,215	2,025	20,25	2,215	NAN	
14,201	2,41	2,035	20,35	2,41	NAN	
14,301	2,62	2,055	20,55	2,62	NAN	
14,401	2,73	2,065	20,65	2,73	NAN	
14,501	2,74	2,08	20,8	2,74	NAN	
14,601	2,665	2,095	20,95	2,665	NAN	
14,701	2,495	2,115	21,15	2,495	NAN	
14,801	2,32	2,125	21,25	2,32	NAN	
14,901	2,08	2,14	21,4	2,08	NAN	
15,001	1,875	2,155	21,55	1,875	NAN	
15,101	1,625	2,165	21,65	1,625	NAN	
15,201	1,42	2,185	21,85	1,42	NAN	
15,301	1,235	2,2	22	1,235	NAN	
15,401	1,04	2,21	22,1	1,04	NAN	
15,501	0,91	2,225	22,25	0,91	NAN	
15,601	0,795	2,24	22,4	0,795	NAN	
15,701	0,73	2,255	22,55	0,73	NAN	
15,801	0,685	2,27	22,7	0,685	NAN	
15,901	0,675	2,285	22,85	0,675	NAN	
16,001	0,695	2,3	23	0,695	NAN	
16,101	0,735	2,31	23,1	0,735	NAN	
16,201	0,805	2,325	23,25	0,805	NAN	
16,301	0,89	2,34	23,4	0,89	NAN	
16,401	1,01	2,355	23,55	1,01	NAN	
16,501	1,12	2,37	23,7	1,12	NAN	
16,601	1,285	2,385	23,85	1,285	NAN	
16,701	1,45	2,4	24	1,45	NAN	
16,801	1,675	2,41	24,1	1,675	NAN	
16,901	1,89	2,425	24,25	1,89	NAN	
17,001	2,165	2,44	24,4	2,165	NAN	
17,101	2,415	2,455	24,55	2,415	NAN	
17,201	2,765	2,475	24,75	2,765	NAN	
17,301	3,06	2,485	24,85	3,06	NAN	
17,401	3,37	2,5	25	3,37	NAN	
17,501	3,755	2,515	25,15	3,755	NAN	
17,601	4,045	2,53	25,3	4,045	NAN	
17,701	4,315	2,545	25,45	4,315	NAN	
17,801	4,43	2,555	25,55	4,43	NAN	
17,901	4,435	2,575	25,75	4,435	NAN	
18,001	4,325	2,59	25,9	4,325	NAN	
18,101	4,09	2,6	26	4,09	NAN	
18,201	3,84	2,615	26,15	3,84	NAN	
18,301	3,485	2,63	26,3	3,485	NAN	
18,401	3,135	2,64	26,4	3,135	NAN	
18,501	2,72	2,655	26,55	2,72	NAN	
18,601	2,38	2,67	26,7	2,38	NAN	
18,701	2,045	2,69	26,9	2,045	NAN	
18,801	1,795	2,7	27	1,795	NAN	
18,901	1,545	2,715	27,15	1,545	NAN	
19,001	1,375	2,73	27,3	1,375	NAN	
19,101	1,225	2,745	27,45	1,225	NAN	
19,201	1,145	2,76	27,6	1,145	NAN	
19,301	1,095	2,77	27,7	1,095	NAN	
19,401	1,1	2,785	27,85	1,1	NAN	
19,501	1,14	2,8	28	1,14	NAN	
19,601	1,245	2,815	28,15	1,245	NAN	
19,701	1,39	2,83	28,3	1,39	NAN	
19,801	1,545	2,84	28,4	1,545	NAN	
19,901	1,73	2,86	28,6	1,73	NAN	
20,001	2	2,875	28,75	2	NAN	
20,101	2,245	2,89	28,9	2,245	NAN	
20,201	2,585	2,9	29	2,585	NAN	
20,301	2,885	2,92	29,2	2,885	NAN	
20,401	3,27	2,935	29,35	3,27	NAN	
20,501	3,655	2,945	29,45	3,655	NAN	
20,601	4,18	2,965	29,65	4,18	NAN	
20,701	4,62	2,97	29,7	4,62	NAN	
20,801	5,18	2,99	29,9	5,18	NAN	
20,901	5,645	3	30	5,645	NAN	
21,001	5,63	3	30	5,63	NAN	
21,101	5,6	3,005	30,05	5,6	NAN	
21,201	5,585	3	30	5,585	NAN	
21,301	5,58	3,005	30,05	5,58	NAN	
21,401	5,57	3	30	5,57	NAN	
21,501	5,565	3	30	5,565	NAN	
21,601	5,56	3,005	30,05	5,56	NAN	
21,701	5,55	3	30	5,55	NAN	
21,801	5,545	3,005	30,05	5,545	NAN	
21,901	5,54	3,005	30,05	5,54	NAN	
22,001	5,54	3	30	5,54	NAN	
22,101	5,525	3,005	30,05	5,525	NAN	
22,201	5,515	3	30	5,515	NAN	
22,301	5,51	3,005	30,05	5,51	NAN	
22,401	5,495	3,005	30,05	5,495	NAN	
22,501	5,49	3	30	5,49	NAN	
22,601	5,49	3,005	30,05	5,49	NAN	
22,701	5,48	3	30	5,48	NAN	
22,801	5,465	3	30	5,465	NAN	
22,901	5,46	3,005	30,05	5,46	NAN	
23,001	5,45	3	30	5,45	NAN	
23,101	5,445	3,005	30,05	5,445	NAN	
23,201	5,44	3	30	5,44	NAN	
23,301	5,43	3	30	5,43	NAN	
23,401	5,435	3,005	30,05	5,435	NAN	
23,501	5,435	3,005	30,05	5,435	NAN	
23,601	5,43	3	30	5,43	NAN	
23,701	5,435	3,005	30,05	5,435	NAN	
23,801	5,425	3	30	5,425	NAN	
23,901	5,41	3	30	5,41	NAN	
24,001	5,405	3,005	30,05	5,405	NAN	
24,101	5,395	3,005	30,05	5,395	NAN	
24,201	5,385	3	30	5,385	NAN	
24,301	5,365	3	30	5,365	NAN	
24,401	5,365	3	30	5,365	NAN	
24,501	5,365	3	30	5,365	NAN	
