MIN=0	-10	-10	0	0	0	
MAX=28,28427125	10	10	60	12	5	
SCALE=10	5	5	10	5	1	
DEC=1	2	2	1	1	3	
DEF="Zeit" t / s	"Spannung" U_A1 / V	"Spannung" U_B1 / V	"grid voltage" U_s	"amp voltage" f(U_s) / V	"Frequenz" f / Hz	
0	0,065	0,01	0,1	0,065	NAN	
0,1	0,065	0,01	0,1	0,065	NAN	
0,2	0,07	0,01	0,1	0,07	NAN	
0,3	0,07	0,005	0,05	0,07	NAN	
0,4	0,06	0,015	0,15	0,06	NAN	
0,5	0,07	0,035	0,35	0,07	NAN	
0,6	0,065	0,06	0,6	0,065	NAN	
0,7	0,065	0,095	0,95	0,065	NAN	
0,8	0,07	0,11	1,1	0,07	NAN	
0,9	0,07	0,135	1,35	0,07	NAN	
1	0,065	0,16	1,6	0,065	NAN	
1,1	0,07	0,175	1,75	0,07	NAN	
1,2	0,065	0,2	2	0,065	NAN	
1,3	0,065	0,23	2,3	0,065	NAN	
1,4	0,07	0,255	2,55	0,07	NAN	
1,5	0,07	0,28	2,8	0,07	NAN	
1,6	0,065	0,3	3	0,065	NAN	
1,7	0,065	0,325	3,25	0,065	NAN	
1,8	0,065	0,355	3,55	0,065	NAN	
1,9	0,06	0,375	3,75	0,06	NAN	
2	0,065	0,395	3,95	0,065	NAN	
2,1	0,065	0,425	4,25	0,065	NAN	
2,2	0,065	0,445	4,45	0,065	NAN	
2,3	0,06	0,47	4,7	0,06	NAN	
2,4	0,065	0,49	4,9	0,065	NAN	
2,5	0,06	0,52	5,2	0,06	NAN	
2,6	0,07	0,54	5,4	0,07	NAN	
2,7	0,06	0,565	5,65	0,06	NAN	
2,8	0,07	0,595	5,95	0,07	NAN	
2,9	0,065	0,615	6,15	0,065	NAN	
3	0,08	0,64	6,4	0,08	NAN	
3,1	0,07	0,665	6,65	0,07	NAN	
3,2	0,08	0,685	6,85	0,08	NAN	
3,3	0,075	0,71	7,1	0,075	NAN	
3,4	0,09	0,735	7,35	0,09	NAN	
3,5	0,08	0,76	7,6	0,08	NAN	
3,6	0,09	0,785	7,85	0,09	NAN	
3,7	0,085	0,805	8,05	0,085	NAN	
3,8	0,09	0,83	8,3	0,09	NAN	
3,9	0,085	0,855	8,55	0,085	NAN	
4	0,095	0,885	8,85	0,095	NAN	
4,1	0,085	0,91	9,1	0,085	NAN	
4,2	0,095	0,925	9,25	0,095	NAN	
4,3	0,08	0,95	9,5	0,08	NAN	
4,4	0,095	0,98	9,8	0,095	NAN	
4,5	0,095	1	10	0,095	NAN	
4,6	0,11	1,025	10,25	0,11	NAN	
4,7	0,12	1,045	10,45	0,12	NAN	
4,8	0,135	1,07	10,7	0,135	NAN	
4,9	0,15	1,095	10,95	0,15	NAN	
5	0,17	1,12	11,2	0,17	NAN	
5,1	0,18	1,14	11,4	0,18	NAN	
5,2	0,185	1,17	11,7	0,185	NAN	
5,3	0,18	1,195	11,95	0,18	NAN	
5,4	0,18	1,215	12,15	0,18	NAN	
5,5	0,17	1,24	12,4	0,17	NAN	
5,6	0,16	1,265	12,65	0,16	NAN	
5,7	0,15	1,285	12,85	0,15	NAN	
5,8	0,135	1,315	13,15	0,135	NAN	
5,9	0,12	1,335	13,35	0,12	NAN	
6	0,12	1,365	13,65	0,12	NAN	
6,1	0,115	1,385	13,85	0,115	NAN	
6,2	0,11	1,405	14,05	0,11	NAN	
6,3	0,12	1,43	14,3	0,12	NAN	
6,4	0,135	1,46	14,6	0,135	NAN	
6,5	0,155	1,48	14,8	0,155	NAN	
6,6	0,19	1,505	15,05	0,19	NAN	
6,7	0,23	1,53	15,3	0,23	NAN	
6,8	0,295	1,55	15,5	0,295	NAN	
6,9	0,355	1,575	15,75	0,355	NAN	
7	0,4	1,6	16	0,4	NAN	
