7,1	0,18	1,335	13,35	0,18	NAN	
7,2	0,17	1,355	13,55	0,17	NAN	
7,3	0,17	1,37	13,7	0,17	NAN	
7,4	0,175	1,39	13,9	0,175	NAN	
7,5	0,185	1,405	14,05	0,185	NAN	
7,6	0,2	1,43	14,3	0,2	NAN	
7,7	0,23	1,445	14,45	0,23	NAN	
7,8	0,26	1,465	14,65	0,26	NAN	
7,9	0,31	1,485	14,85	0,31	NAN	
8	0,36	1,505	15,05	0,36	NAN	
8,1	0,435	1,525	15,25	0,435	NAN	
8,2	0,5	1,545	15,45	0,5	NAN	
8,3	0,58	1,56	15,6	0,58	NAN	
8,4	0,65	1,58	15,8	0,65	NAN	
8,5	0,7	1,6	16	0,7	NAN	
8,6	0,71	1,615	16,15	0,71	NAN	
8,7	0,68	1,645	16,45	0,68	NAN	
8,8	0,635	1,66	16,6	0,635	NAN	
8,9	0,585	1,675	16,75	0,585	NAN	
9	0,51	1,695	16,95	0,51	NAN	
9,1	0,445	1,715	17,15	0,445	NAN	
9,2	0,39	1,735	17,35	0,39	NAN	
9,3	0,335	1,755	17,55	0,335	NAN	
9,4	0,285	1,775	17,75	0,285	NAN	
9,5	0,255	1,79	17,9	0,255	NAN	
9,6	0,235	1,81	18,1	0,235	NAN	
9,7	0,225	1,83	18,3	0,225	NAN	
9,8	0,23	1,85	18,5	0,23	NAN	
9,9	0,245	1,865	18,65	0,245	NAN	
10	0,29	1,885	18,85	0,29	NAN	
10,1	0,335	1,905	19,05	0,335	NAN	
10,2	0,4	1,93	19,3	0,4	NAN	
10,3	0,475	1,945	19,45	0,475	NAN	
10,4	0,585	1,965	19,65	0,585	NAN	
10,5	0,695	1,985	19,85	0,695	NAN	
10,6	0,82	2	20	0,82	NAN	
10,7	0,99	2,025	20,25	0,99	NAN	
10,8	1,145	2,045	20,45	1,145	NAN	
10,9	1,28	2,06	20,6	1,28	NAN	
11	1,375	2,08	20,8	1,375	NAN	
11,1	1,36	2,095	20,95	1,36	NAN	
11,2	1,29	2,115	21,15	1,29	NAN	
11,3	1,16	2,14	21,4	1,16	NAN	
11,4	1,025	2,16	21,6	1,025	NAN	
11,5	0,88	2,18	21,8	0,88	NAN	
11,6	0,74	2,195	21,95	0,74	NAN	
11,7	0,6	2,22	22,2	0,6	NAN	
11,8	0,49	2,235	22,35	0,49	NAN	
11,9	0,41	2,25	22,5	0,41	NAN	
12	0,345	2,275	22,75	0,345	NAN	
12,1	0,305	2,295	22,95	0,305	NAN	
12,2	0,3	2,31	23,1	0,3	NAN	
12,3	0,315	2,33	23,3	0,315	NAN	
12,4	0,355	2,35	23,5	0,355	NAN	
12,5	0,405	2,375	23,75	0,405	NAN	
12,6	0,5	2,385	23,85	0,5	NAN	
12,7	0,61	2,405	24,05	0,61	NAN	
12,8	0,75	2,425	24,25	0,75	NAN	
12,9	0,905	2,44	24,4	0,905	NAN	
13	1,12	2,465	24,65	1,12	NAN	
13,1	1,34	2,48	24,8	1,34	NAN	
13,2	1,58	2,5	25	1,58	NAN	
13,3	1,855	2,525	25,25	1,855	NAN	
13,4	2,07	2,54	25,4	2,07	NAN	
13,5	2,23	2,56	25,6	2,23	NAN	
13,6	2,27	2,58	25,8	2,27	NAN	
13,7	2,185	2,595	25,95	2,185	NAN	
13,8	2,025	2,615	26,15	2,025	NAN	
13,9	1,82	2,635	26,35	1,82	NAN	
14	1,545	2,655	26,55	1,545	NAN	
14,1	1,3	2,675	26,75	1,3	NAN	
14,2	1,075	2,69	26,9	1,075	NAN	
14,3	0,86	2,715	27,15	0,86	NAN	
14,4	0,705	2,73	27,3	0,705	NAN	
14,5	0,585	2,75	27,5	0,585	NAN	
14,6	0,485	2,77	27,7	0,485	NAN	
14,7	0,455	2,79	27,9	0,455	NAN	
14,8	0,45	2,81	28,1	0,45	NAN	
14,9	0,5	2,83	28,3	0,5	NAN	
15	0,58	2,85	28,5	0,58	NAN	
15,1	0,7	2,865	28,65	0,7	NAN	
15,2	0,85	2,885	28,85	0,85	NAN	
15,3	1,07	2,905	29,05	1,07	NAN	
15,4	1,285	2,925	29,25	1,285	NAN	
15,5	1,55	2,945	29,45	1,55	NAN	
15,6	1,91	2,965	29,65	1,91	NAN	
15,7	2,27	2,985	29,85	2,27	NAN	
15,8	2,65	3	30	2,65	NAN	
15,9	3,07	3,02	30,2	3,07	NAN	
16	3,33	3,04	30,4	3,33	NAN	
16,1	3,47	3,06	30,6	3,47	NAN	
16,2	3,455	3,08	30,8	3,455	NAN	
16,3	3,335	3,1	31	3,335	NAN	
16,4	3,11	3,12	31,2	3,11	NAN	
16,5	2,8	3,135	31,35	2,8	NAN	
16,6	2,365	3,16	31,6	2,365	NAN	
16,7	2,005	3,175	31,75	2,005	NAN	
16,8	1,665	3,195	31,95	1,665	NAN	
16,9	1,325	3,21	32,1	1,325	NAN	
17	1,09	3,235	32,35	1,09	NAN	
17,1	0,93	3,255	32,55	0,93	NAN	
17,2	0,8	3,27	32,7	0,8	NAN	
17,3	0,745	3,29	32,9	0,745	NAN	
17,4	0,74	3,31	33,1	0,74	NAN	
17,5	0,8	3,325	33,25	0,8	NAN	
17,6	0,93	3,345	33,45	0,93	NAN	
17,7	1,105	3,37	33,7	1,105	NAN	
17,8	1,335	3,39	33,9	1,335	NAN	
17,9	1,67	3,41	34,1	1,67	NAN	
18	2,015	3,425	34,25	2,015	NAN	
18,1	2,405	3,445	34,45	2,405	NAN	
18,2	2,905	3,465	34,65	2,905	NAN	
18,3	3,385	3,48	34,8	3,385	NAN	
18,4	3,89	3,505	35,05	3,89	NAN	
18,5	4,365	3,515	35,15	4,365	NAN	
18,6	4,665	3,54	35,4	4,665	NAN	
18,7	4,8	3,56	35,6	4,8	NAN	
18,8	4,795	3,575	35,75	4,795	NAN	
18,9	4,625	3,6	36	4,625	NAN	
19	4,29	3,62	36,2	4,29	NAN	
19,1	3,875	3,635	36,35	3,875	NAN	
19,2	3,38	3,655	36,55	3,38	NAN	
19,3	2,96	3,675	36,75	2,96	NAN	
19,4	2,525	3,695	36,95	2,525	NAN	
19,5	2,085	3,71	37,1	2,085	NAN	
19,6	1,775	3,735	37,35	1,775	NAN	
19,7	1,525	3,755	37,55	1,525	NAN	
19,8	1,355	3,77	37,7	1,355	NAN	
19,9	1,255	3,79	37,9	1,255	NAN	
20	1,25	3,81	38,1	1,25	NAN	
20,1	1,305	3,83	38,3	1,305	NAN	
20,2	1,47	3,85	38,5	1,47	NAN	
20,3	1,695	3,865	38,65	1,695	NAN	
20,4	1,98	3,885	38,85	1,98	NAN	
20,5	2,42	3,91	39,1	2,42	NAN	
20,6	2,905	3,925	39,25	2,905	NAN	
20,7	3,455	3,94	39,4	3,455	NAN	
20,8	4,145	3,965	39,65	4,145	NAN	
20,9	4,78	3,98	39,8	4,78	NAN	
21	5,335	4	40	5,335	NAN	
21,1	5,32	3,995	39,95	5,32	NAN	
21,2	5,315	4,005	40,05	5,315	NAN	
21,3	5,305	4	40	5,305	NAN	
21,4	5,3	4	40	5,3	NAN	
21,5	5,28	3,995	39,95	5,28	NAN	
21,6	5,28	4	40	5,28	NAN	
21,7	5,265	3,995	39,95	5,265	NAN	
21,8	5,265	4	40	5,265	NAN	
21,9	5,255	4	40	5,255	NAN	
22	5,25	4	40	5,25	NAN	
22,1	5,24	4	40	5,24	NAN	
22,2	5,24	4	40	5,24	NAN	
22,3	5,225	3,995	39,95	5,225	NAN	
22,4	5,23	3,995	39,95	5,23	NAN	
