"TIME","CH1","CH2"
-1.8772e-06,0.205,0.36
-1.8768e-06,-0.031875,0.400313
-1.8764e-06,0.0359375,0.478438
-1.8760e-06,0.0334375,0.518438
-1.8756e-06,0.240313,0.555938
-1.8752e-06,0.0434375,0.53125
-1.8748e-06,0.11625,0.359688
-1.8744e-06,0.160625,0.52
-1.8740e-06,0.121562,0.519063
-1.8736e-06,0.0465625,0.439063
-1.8732e-06,-0.0075,0.44
-1.8728e-06,0.159688,0.439688
-1.8724e-06,0.0403125,0.48
-1.8720e-06,0.193438,0.475313
-1.8716e-06,0.200312,0.597813
-1.8712e-06,0.2,0.490625
-1.8708e-06,0.158438,0.401875
-1.8704e-06,0.075,0.399375
-1.8700e-06,-0.0390625,0.43875
-1.8696e-06,0.0809375,0.479688
-1.8692e-06,0.0390625,0.398438
-1.8688e-06,0.12,0.36
-1.8684e-06,0.24,0.36
-1.8680e-06,0.118437,0.399375
-1.8676e-06,0.120313,0.479375
-1.8672e-06,0.120938,0.479063
-1.8668e-06,0.15625,0.482813
-1.8664e-06,0.03875,0.399063
-1.8660e-06,0.120938,0.521875
-1.8656e-06,0.12,0.477813
-1.8652e-06,0.159688,0.4375
-1.8648e-06,0.160938,0.400938
-1.8644e-06,0.157188,0.48
-1.8640e-06,0.20625,0.4
-1.8636e-06,0.0440625,0.400313
-1.8632e-06,0.112187,0.39625
-1.8628e-06,0.129062,0.560938
-1.8624e-06,0.0365625,0.370938
-1.8620e-06,0.12,0.385938
-1.8616e-06,0.04,0.52
-1.8612e-06,0.117813,0.440625
-1.8608e-06,0.0825,0.48
-1.8604e-06,0.0765625,0.43875
-1.8600e-06,0.121562,0.31875
-1.8596e-06,0.04,0.439375
-1.8592e-06,0.08,0.396875
-1.8588e-06,0.0415625,0.56
-1.8584e-06,0.161563,0.403438
-1.8580e-06,0.0753125,0.477188
-1.8576e-06,0.040625,0.44
-1.8572e-06,0.120625,0.360625
-1.8568e-06,0.08,0.438438
-1.8564e-06,0,0.319375
-1.8560e-06,0.118437,0.441563
-1.8556e-06,0.24,0.44
-1.8552e-06,0.159063,0.480625
-1.8548e-06,0.16,0.363125
-1.8544e-06,0.11625,0.359375
-1.8540e-06,0.0771875,0.480313
-1.8536e-06,0.0846875,0.438125
-1.8532e-06,0.159063,0.402188
-1.8528e-06,0.078125,0.48125
-1.8524e-06,0.0796875,0.43875
-1.8520e-06,0.04,0.437813
-1.8516e-06,0.0790625,0.357813
-1.8512e-06,0.159375,0.401875
-1.8508e-06,0.121562,0.478438
-1.8504e-06,0.0784375,0.52
-1.8500e-06,0.200312,0.480625
-1.8496e-06,0.045,0.441563
-1.8492e-06,0.110313,0.399063
-1.8488e-06,0.16125,0.440313
-1.8484e-06,0.199688,0.4
-1.8480e-06,0.08,0.439375
-1.8476e-06,0.0003125,0.401563
-1.8472e-06,0.0803125,0.520938
-1.8468e-06,0.08,0.48
-1.8464e-06,0.12,0.522188
-1.8460e-06,0.07875,0.399688
-1.8456e-06,0.08125,0.481875
-1.8452e-06,0.201563,0.280625
-1.8448e-06,0.200625,0.360938
-1.8444e-06,0.12,0.359375
-1.8440e-06,0.11875,0.400938
-1.8436e-06,0.2,0.400938
-1.8432e-06,0.079375,0.439688
-1.8428e-06,0.0815625,0.43875
-1.8424e-06,0.122188,0.559688
-1.8420e-06,0.163125,0.441875
-1.8416e-06,0.150625,0.399688
-1.8412e-06,0.030625,0.442188
-1.8408e-06,0.04875,0.477188
-1.8404e-06,0.115625,0.358438
-1.8400e-06,0.04125,0.490313
-1.8396e-06,0.240625,0.602813
-1.8392e-06,0.198125,0.553125
-1.8388e-06,0.040625,0.399688
-1.8384e-06,0.12125,0.47875
-1.8380e-06,0.11875,0.444688
-1.8376e-06,0.0771875,0.397188
-1.8372e-06,0.084375,0.559688
-1.8368e-06,0.20375,0.48
-1.8364e-06,0.1975,0.603438
-1.8360e-06,0.12,0.510938
-1.8356e-06,0.158438,0.405313
-1.8352e-06,0.157813,0.56
-1.8348e-06,0.200625,0.392813
-1.8344e-06,0.121875,0.442813
-1.8340e-06,0.0796875,0.481563
-1.8336e-06,0.120625,0.56
-1.8332e-06,0.119375,0.519063
-1.8328e-06,0.079375,0.478125
-1.8324e-06,0.08,0.399063
-1.8320e-06,0.118437,0.443125
-1.8316e-06,0.159688,0.479688
-1.8312e-06,0.159375,0.436875
-1.8308e-06,0.161563,0.400938
-1.8304e-06,0.0796875,0.48125
-1.8300e-06,0.078125,0.52
-1.8296e-06,-0.0021875,0.479063
-1.8292e-06,0.0946875,0.477813
-1.8288e-06,0.198125,0.6
-1.8284e-06,0.117813,0.476563
-1.8280e-06,0.160625,0.474375
-1.8276e-06,0.119063,0.36
-1.8272e-06,0.119687,0.438125
-1.8268e-06,0.0796875,0.31625
-1.8264e-06,0.159688,0.452188
-1.8260e-06,0.16,0.559063
-1.8256e-06,0.197813,0.477813
-1.8252e-06,0.034375,0.48125
-1.8248e-06,0.0415625,0.476875
-1.8244e-06,0.120625,0.355313
-1.8240e-06,0.239063,0.366563
-1.8236e-06,0.248438,0.524375
-1.8232e-06,0.0503125,0.477813
-1.8228e-06,0.102188,0.565
-1.8224e-06,0.160312,0.601875
-1.8220e-06,0.12375,0.402188
-1.8216e-06,0.07625,0.479688
-1.8212e-06,0.24,0.364688
-1.8208e-06,0.079375,0.396875
-1.8204e-06,0.0840625,0.4375
-1.8200e-06,0.119063,0.52
-1.8196e-06,0.04,0.479688
-1.8192e-06,0.196875,0.476563
-1.8188e-06,0.240625,0.36125
-1.8184e-06,0.163438,0.520938
-1.8180e-06,0.08,0.438438
-1.8176e-06,0.16125,0.435
-1.8172e-06,0.157188,0.597813
-1.8168e-06,0.07625,0.52375
-1.8164e-06,0.08375,0.48
-1.8160e-06,0.069375,0.439375
-1.8156e-06,-0.038125,0.359063
-1.8152e-06,0.125625,0.402813
-1.8148e-06,0.119375,0.4425
-1.8144e-06,0.04,0.525938
-1.8140e-06,0.120938,0.555313
-1.8136e-06,0.079375,0.358438
-1.8132e-06,0.123125,0.4
-1.8128e-06,0.157188,0.397813
-1.8124e-06,0.121562,0.559688
-1.8120e-06,0.15625,0.3575
-1.8116e-06,0.03875,0.284063
-1.8112e-06,0.0803125,0.445
-1.8108e-06,-0.001875,0.479063
-1.8104e-06,0.155938,0.479688
-1.8100e-06,0.0821875,0.440313
-1.8096e-06,0.18625,0.360938
-1.8092e-06,0.164375,0.394375
-1.8088e-06,0.040625,0.44
-1.8084e-06,0.0809375,0.437813
-1.8080e-06,0.16,0.48
-1.8076e-06,0.2,0.40375
-1.8072e-06,0.081875,0.358125
-1.8068e-06,0.0775,0.48
-1.8064e-06,0.156875,0.360313
-1.8060e-06,0.163125,0.398438
-1.8056e-06,0.119687,0.441875
-1.8052e-06,0.1575,0.36375
-1.8048e-06,0.16,0.389063
-1.8044e-06,0.120313,0.519375
-1.8040e-06,0.16,0.377188
-1.8036e-06,0.119375,0.349375
-1.8032e-06,0.117813,0.676563
-1.8028e-06,0.04125,0.484063
-1.8024e-06,0.16,0.440625
-1.8020e-06,0.0409375,0.440313
-1.8016e-06,0.155625,0.360625
-1.8012e-06,0.160312,0.397188
-1.8008e-06,0.119063,0.511875
-1.8004e-06,0.080625,0.599688
-1.8000e-06,0.160312,0.487813
-1.7996e-06,0.0771875,0.35875
-1.7992e-06,0.081875,0.439688
-1.7988e-06,0.159688,0.400625
-1.7984e-06,0.12125,0.560625
-1.7980e-06,0.119687,0.56
-1.7976e-06,0.0859375,0.399688
-1.7972e-06,0.07,0.479375
-1.7968e-06,0.239375,0.43875
-1.7964e-06,0.0825,0.520625
-1.7960e-06,0.078125,0.405938
-1.7956e-06,0.119063,0.4
-1.7952e-06,0.16,0.4
-1.7948e-06,0.120625,0.52
-1.7944e-06,0.0859375,0.437188
-1.7940e-06,-0.0034375,0.48
-1.7936e-06,0.154688,0.560938
-1.7932e-06,0.0909375,0.3625
-1.7928e-06,0.03125,0.433438
-1.7924e-06,0.279062,0.447188
-1.7920e-06,0.1175,0.394063
-1.7916e-06,0.0796875,0.48375
-1.7912e-06,0.0828125,0.359375
-1.7908e-06,0.156562,0.517813
-1.7904e-06,-0.0003125,0.398125
