-7.7000e-06,0.36
-7.6990e-06,0.399688
-7.6980e-06,0.36
-7.6970e-06,0.440625
-7.6960e-06,0.400938
-7.6950e-06,0.321563
-7.6940e-06,0.278125
-7.6930e-06,0.48
-7.6920e-06,0.439687
-7.6910e-06,0.40125
-7.6900e-06,0.519687
-7.6890e-06,0.439375
-7.6880e-06,0.48
-7.6870e-06,0.397813
-7.6860e-06,0.32
-7.6850e-06,0.359687
-7.6840e-06,0.32
-7.6830e-06,0.360625
-7.6820e-06,0.360625
-7.6810e-06,0.320313
-7.6800e-06,0.279688
-7.6790e-06,0.36
-7.6780e-06,0.400312
-7.6770e-06,0.359687
-7.6760e-06,0.359687
-7.6750e-06,0.440313
-7.6740e-06,0.479688
-7.6730e-06,0.48
-7.6720e-06,0.440937
-7.6710e-06,0.36
-7.6700e-06,0.36
-7.6690e-06,0.359687
-7.6680e-06,0.4
-7.6670e-06,0.400625
-7.6660e-06,0.48
-7.6650e-06,0.398438
-7.6640e-06,0.32
-7.6630e-06,0.44
-7.6620e-06,0.320313
-7.6610e-06,0.400625
-7.6600e-06,0.36
-7.6590e-06,0.399375
-7.6580e-06,0.36125
-7.6570e-06,0.520938
-7.6560e-06,0.401875
-7.6550e-06,0.359375
-7.6540e-06,0.398125
-7.6530e-06,0.44
-7.6520e-06,0.359687
-7.6510e-06,0.439063
-7.6500e-06,0.318125
-7.6490e-06,0.559375
-7.6480e-06,0.280625
-7.6470e-06,0.520313
-7.6460e-06,0.401875
-7.6450e-06,0.479688
-7.6440e-06,0.320625
-7.6430e-06,0.4
-7.6420e-06,0.31875
-7.6410e-06,0.479063
-7.6400e-06,0.400312
-7.6390e-06,0.440313
-7.6380e-06,0.320625
-7.6370e-06,0.438438
-7.6360e-06,0.52125
-7.6350e-06,0.440625
-7.6340e-06,0.440625
-7.6330e-06,0.360312
-7.6320e-06,0.360938
-7.6310e-06,0.28
-7.6300e-06,0.395
-7.6290e-06,0.479688
-7.6280e-06,0.44
-7.6270e-06,0.28
-7.6260e-06,0.319063
-7.6250e-06,0.319688
-7.6240e-06,0.358438
-7.6230e-06,0.48
-7.6220e-06,0.400625
-7.6210e-06,0.319375
-7.6200e-06,0.360625
-7.6190e-06,0.480313
-7.6180e-06,0.400312
-7.6170e-06,0.399062
-7.6160e-06,0.27625
-7.6150e-06,0.48
-7.6140e-06,0.281562
-7.6130e-06,0.400312
-7.6120e-06,0.36
-7.6110e-06,0.44375
-7.6100e-06,0.519687
-7.6090e-06,0.398125
-7.6080e-06,0.440937
-7.6070e-06,0.436875
-7.6060e-06,0.36
-7.6050e-06,0.439687
-7.6040e-06,0.359687
-7.6030e-06,0.479063
-7.6020e-06,0.4
-7.6010e-06,0.399688
-7.6000e-06,0.36
-7.5990e-06,0.400312
-7.5980e-06,0.44
-7.5970e-06,0.479375
-7.5960e-06,0.359375
-7.5950e-06,0.360312
-7.5940e-06,0.320937
-7.5930e-06,0.32125
-7.5920e-06,0.519375
-7.5910e-06,0.437188
-7.5900e-06,0.280313
-7.5890e-06,0.320937
-7.5880e-06,0.4
-7.5870e-06,0.400938
-7.5860e-06,0.400312
-7.5850e-06,0.280625
-7.5840e-06,0.440313
-7.5830e-06,0.359687
-7.5820e-06,0.44
-7.5810e-06,0.36
-7.5800e-06,0.440313
-7.5790e-06,0.43875
-7.5780e-06,0.439375
-7.5770e-06,0.479688
-7.5760e-06,0.402188
-7.5750e-06,0.400625
-7.5740e-06,0.440313
-7.5730e-06,0.359687
-7.5720e-06,0.399688
-7.5710e-06,0.397813
-7.5700e-06,0.24
-7.5690e-06,0.40125
-7.5680e-06,0.36
-7.5670e-06,0.442812
-7.5660e-06,0.439063
-7.5650e-06,0.36
-7.5640e-06,0.400625
-7.5630e-06,0.358438
-7.5620e-06,0.51875
-7.5610e-06,0.439063
-7.5600e-06,0.279688
-7.5590e-06,0.361563
-7.5580e-06,0.440625
-7.5570e-06,0.319375
-7.5560e-06,0.359687
-7.5550e-06,0.32
-7.5540e-06,0.399688
-7.5530e-06,0.36
-7.5520e-06,0.439063
-7.5510e-06,0.479375
-7.5500e-06,0.4
-7.5490e-06,0.439687
-7.5480e-06,0.359375
-7.5470e-06,0.401875
-7.5460e-06,0.439687
-7.5450e-06,0.359687
-7.5440e-06,0.4
-7.5430e-06,0.36
-7.5420e-06,0.44
-7.5410e-06,0.44
-7.5400e-06,0.439687
-7.5390e-06,0.3575
-7.5380e-06,0.36
-7.5370e-06,0.440313
-7.5360e-06,0.36
-7.5350e-06,0.440313
-7.5340e-06,0.36
-7.5330e-06,0.320937
-7.5320e-06,0.4
-7.5310e-06,0.36
-7.5300e-06,0.399688
-7.5290e-06,0.280313
-7.5280e-06,0.44125
-7.5270e-06,0.3975
-7.5260e-06,0.319688
-7.5250e-06,0.400938
-7.5240e-06,0.48
-7.5230e-06,0.44
-7.5220e-06,0.4
-7.5210e-06,0.279375
-7.5200e-06,0.319688
-7.5190e-06,0.440625
-7.5180e-06,0.48
-7.5170e-06,0.48
-7.5160e-06,0.44
-7.5150e-06,0.440313
-7.5140e-06,0.399062
-7.5130e-06,0.480625
-7.5120e-06,0.359687
-7.5110e-06,0.48
-7.5100e-06,0.36
-7.5090e-06,0.480938
-7.5080e-06,0.440313
-7.5070e-06,0.48
-7.5060e-06,0.440313
-7.5050e-06,0.4
-7.5040e-06,0.28
-7.5030e-06,0.4025
-7.5020e-06,0.4
-7.5010e-06,0.239688
-7.5000e-06,0.32
-7.4990e-06,0.31875
-7.4980e-06,0.279062
-7.4970e-06,0.438438
-7.4960e-06,0.440313
-7.4950e-06,0.44
-7.4940e-06,0.399688
-7.4930e-06,0.400312
-7.4920e-06,0.4
-7.4910e-06,0.359687
-7.4900e-06,0.4
-7.4890e-06,0.441563
-7.4880e-06,0.480625
-7.4870e-06,0.240313
-7.4860e-06,0.479375
-7.4850e-06,0.398125
-7.4840e-06,0.4
-7.4830e-06,0.359687
-7.4820e-06,0.439063
-7.4810e-06,0.44
-7.4800e-06,0.36
-7.4790e-06,0.4
-7.4780e-06,0.360625
-7.4770e-06,0.360312
-7.4760e-06,0.48
-7.4750e-06,0.36125
-7.4740e-06,0.35875
-7.4730e-06,0.44
-7.4720e-06,0.44
-7.4710e-06,0.439687
-7.4700e-06,0.52
-7.4690e-06,0.438125
-7.4680e-06,0.36
-7.4670e-06,0.440313
-7.4660e-06,0.44
-7.4650e-06,0.518125
-7.4640e-06,0.280625
-7.4630e-06,0.401563
-7.4620e-06,0.400312
-7.4610e-06,0.481562
-7.4600e-06,0.48
-7.4590e-06,0.4375
-7.4580e-06,0.280625
-7.4570e-06,0.357813
-7.4560e-06,0.436875
-7.4550e-06,0.440937
-7.4540e-06,0.198438
-7.4530e-06,0.560938
-7.4520e-06,0.3225
-7.4510e-06,0.40125
-7.4500e-06,0.400312
-7.4490e-06,0.4
-7.4480e-06,0.398125
-7.4470e-06,0.52
-7.4460e-06,0.401563
-7.4450e-06,0.36
-7.4440e-06,0.36
-7.4430e-06,0.39875
-7.4420e-06,0.48
-7.4410e-06,0.40125
-7.4400e-06,0.3575
-7.4390e-06,0.519687
-7.4380e-06,0.440313
-7.4370e-06,0.519687
-7.4360e-06,0.400938
-7.4350e-06,0.401563
-7.4340e-06,0.239063
-7.4330e-06,0.439063
-7.4320e-06,0.32125
-7.4310e-06,0.439375
-7.4300e-06,0.32
-7.4290e-06,0.32
-7.4280e-06,0.44
-7.4270e-06,0.359687
-7.4260e-06,0.51875
-7.4250e-06,0.479688
-7.4240e-06,0.480313
-7.4230e-06,0.398438
