0	108
1	0
2	1
3	1
4	0
5	1
6	1
7	0
8	1
9	1
10	3
11	2
12	0
13	2
14	0
15	1
16	3
17	0
18	2
19	2
20	0
21	0
22	3
23	2
24	1
25	0
26	0
27	1
28	1
29	0
30	1
31	0
32	1
33	1
34	1
35	0
36	2
37	1
38	1
39	1
40	1
41	1
42	1
43	0
44	0
45	2
46	2
47	1
48	0
49	0
50	4
51	2
52	2
53	1
54	1
55	2
56	2
57	1
58	1
59	0
60	0
61	1
62	3
63	0
64	1
65	1
66	2
67	1
68	1
69	0
70	2
71	1
72	1
73	2
74	0
75	3
76	2
77	0
78	2
79	2
80	0
81	1
82	1
83	0
84	1
85	1
86	3
87	1
88	2
89	2
90	0
91	1
92	1
93	2
94	4
95	2
96	1
97	1
98	1
99	2
100	1
101	4
102	0
103	1
104	3
105	2
106	0
107	4
108	3
109	0
110	0
111	0
112	0
113	2
114	0
115	1
116	4
117	0
118	1
119	0
120	3
121	0
122	1
123	1
124	1
125	1
126	3
127	2
128	1
129	3
130	1
131	1
132	1
133	2
134	1
135	2
136	3
137	1
138	0
139	1
140	2
141	4
142	4
143	4
144	2
145	1
146	7
147	4
148	4
149	3
150	7
151	10
152	8
153	16
154	25
155	28
156	40
157	59
158	62
159	103
160	104
161	139
162	154
163	175
164	178
165	178
166	214
167	210
168	221
169	239
170	239
171	232
172	269
173	260
174	228
175	276
176	276
177	290
178	269
179	287
180	286
181	317
182	325
183	359
184	339
185	366
186	372
187	340
188	383
189	372
190	439
191	395
192	448
193	437
194	444
195	485
196	511
197	461
198	496
199	554
200	522
201	562
202	609
203	626
204	626
205	672
206	659
207	751
208	686
209	735
210	727
211	763
212	790
213	794
214	792
215	829
216	802
217	875
218	851
219	876
220	913
221	887
222	939
223	889
224	914
225	879
226	924
227	933
228	879
229	914
230	939
231	884
232	971
233	903
234	940
235	867
236	922
237	841
238	864
239	814
240	782
241	824
242	802
243	822
244	802
245	746
246	771
247	772
248	706
249	752
250	740
251	698
252	702
253	711
254	698
255	623
256	639
257	568
258	612
259	631
260	579
261	528
262	586
263	533
264	536
265	524
266	518
267	490
268	492
269	499
270	442
271	505
272	437
273	419
274	416
275	429
276	380
277	392
278	368
279	374
280	387
281	391
282	356
283	356
284	325
285	337
286	357
287	362
288	348
289	362
290	358
291	275
292	354
293	299
294	333
295	303
296	325
297	277
298	302
299	344
300	286
301	310
302	306
303	267
304	287
305	284
306	281
307	279
308	292
309	244
310	234
311	299
312	280
313	257
314	278
315	261
316	274
317	290
318	260
319	279
320	261
321	288
322	260
323	233
324	272
325	292
326	262
327	277
328	259
329	251
330	291
331	281
332	271
333	257
334	280
335	280
336	254
337	272
338	254
339	278
340	280
341	258
342	271
343	274
344	274
345	254
346	262
347	260
348	287
349	279
350	289
351	280
352	296
353	309
354	321
355	263
356	304
357	301
358	284
359	302
360	265
361	295
362	255
363	304
364	306
365	300
366	317
367	271
368	279
369	315
370	292
371	289
372	321
373	290
374	303
375	304
376	319
377	275
378	311
379	289
380	305
381	304
382	303
383	284
384	299
385	315
386	309
387	295
388	313
389	284
390	352
391	332
392	297
393	314
394	307
395	312
396	318
397	341
398	300
399	360
400	309
401	313
402	361
403	339
404	320
405	355
406	312
407	295
408	357
409	350
410	349
411	312
412	361
413	351
414	346
415	303
416	348
417	322
418	333
419	387
420	353
421	333
422	350
423	376
424	334
425	344
426	366
427	368
428	365
429	357
430	342
431	328
432	360
433	358
434	390
435	364
436	402
437	345
438	353
439	364
440	375
441	392
442	367
443	381
444	400
445	384
446	361
447	367
448	371
449	357
450	374
451	426
452	380
453	375
454	441
455	426
456	370
457	362
458	400
459	390
460	429
461	382
462	405
463	423
464	375
465	395
466	425
467	390
468	386
469	410
470	422
471	381
472	411
473	394
474	449
475	387
476	452
477	405
478	433
479	403
480	411
481	424
482	413
483	425
484	428
485	416
486	433
487	427
488	424
489	424
490	410
491	425
492	469
493	445
494	476
495	444
496	413
497	445
498	455
499	434
500	377
501	446
502	461
503	454
504	462
505	480
506	475
507	478
508	466
509	441
510	429
511	436
512	487
513	476
514	470
515	458
516	430
517	531
518	468
519	468
520	479
521	504
522	458
523	449
524	514
525	449
526	457
527	457
528	478
529	504
530	490
531	454
532	487
533	501
534	502
535	486
536	484
537	469
538	511
539	503
540	525
541	464
542	490
543	524
544	473
545	475
546	512
547	496
548	478
549	520
550	530
551	517
552	536
553	484
554	453
555	512
556	535
557	528
558	493
559	512
560	468
561	511
562	534
563	488
564	549
565	496
566	511
567	506
568	527
569	513
570	501
571	487
572	468
573	541
574	533
575	557
576	529
577	542
578	464
579	510
580	567
581	525
582	569
583	543
584	515
585	487
586	504
587	550
588	516
589	544
590	546
591	489
592	556
593	513
594	547
595	493
596	550
597	552
598	510
599	529
600	503
601	543
602	528
603	549
604	484
605	529
606	536
607	560
608	542
609	558
610	531
611	529
612	523
613	559
614	532
615	506
616	545
617	534
618	539
619	563
620	522
621	518
622	514
623	508
624	564
625	524
626	533
627	547
628	544
629	515
630	577
631	536
632	548
633	553
634	535
635	567
636	564
637	520
638	500
639	560
640	548
641	501
642	559
643	538
644	513
645	570
646	560
647	517
648	537
649	516
650	554
651	609
652	550
653	600
654	534
655	534
656	514
657	537
658	576
659	562
660	557
661	607
662	519
663	578
664	520
665	553
666	543
667	557
668	539
669	522
670	556
671	597
672	570
673	522
674	570
675	566
676	573
677	586
678	549
679	587
680	550
681	548
682	562
683	576
684	617
685	539
686	553
687	528
688	547
689	569
690	542
691	540
692	546
693	582
694	568
695	582
696	570
697	571
698	527
699	548
700	516
701	567
702	604
703	550
704	577
705	578
706	567
707	601
708	577
709	612
710	572
711	546
712	583
713	576
714	550
715	603
716	581
717	563
718	574
719	581
720	554
721	559
722	554
723	566
724	573
725	598
726	552
727	586
728	577
729	567
730	555
731	567
732	545
733	605
734	556
735	544
736	585
737	560
738	617
739	526
740	620
741	570
742	569
743	562
744	538
745	584
746	562
747	586
748	579
749	538
750	595
751	522
752	555
753	573
754	600
755	580
756	580
757	571
758	561
759	551
760	569
761	609
762	525
763	578
764	577
765	578
766	562
767	589
768	594
769	624
770	592
771	612
772	586
773	610
774	579
775	600
776	573
777	614
778	585
779	597
780	597
781	563
782	576
783	584
784	546
785	562
786	586
787	556
788	600
789	590
790	605
791	624
792	609
793	567
794	583
795	592
796	592
797	624
798	589
799	597
800	578
801	587
802	550
803	589
804	603
805	614
806	592
807	593
808	585
809	612
810	607
811	555
812	584
813	584
814	611
815	606
816	583
817	624
818	570
819	620
820	587
821	603
822	630
823	577
824	597
825	569
826	588
827	587
828	567
829	565
830	615
831	626
832	630
833	583
834	598
835	636
836	557
837	608
838	613
839	622
840	585
841	631
842	542
843	576
844	615
845	568
846	566
847	606
848	558
849	599
850	549
851	600
852	555
853	607
854	583
855	640
856	621
857	587
858	637
859	594
860	591
861	600
862	553
863	585
864	604
865	638
866	593
867	601
868	588
869	607
870	579
871	598
872	563
873	618
874	601
875	628
876	599
877	571
878	535
879	530
880	612
881	556
882	580
883	574
884	573
885	584
886	570
887	597
888	604
889	593
890	583
891	596
892	577
893	557
894	576
895	587
896	578
897	590
898	589
899	578
900	585
901	555
902	578
903	603
904	598
905	606
906	587
907	625
908	597
909	537
910	585
911	594
912	562
913	592
914	560
915	604
916	546
917	575
918	616
919	564
920	547
921	580
922	530
923	584
924	584
925	588
926	620
927	643
928	600
929	608
930	567
931	574
932	529
933	606
934	572
935	579
936	525
937	579
938	599
939	574
940	612
941	577
942	533
943	571
944	546
945	568
946	537
947	556
948	548
949	619
950	597
951	582
952	527
953	592
954	565
955	505
956	584
957	554
958	588
959	596
960	597
961	543
962	543
963	535
964	591
965	592
966	581
967	585
968	550
969	530
970	562
971	569
972	566
973	570
974	553
975	546
976	556
977	527
978	541
979	580
980	613
981	537
982	591
983	585
984	532
985	559
986	540
987	597
988	555
989	598
990	614
991	551
992	582
993	586
994	567
995	591
996	568
997	573
998	565
999	525
1000	588
1001	573
1002	554
1003	541
1004	530
1005	570
1006	582
1007	527
1008	556
1009	570
1010	569
1011	560
1012	537
1013	542
1014	553
1015	522
1016	524
1017	561
1018	577
1019	573
1020	532
1021	565
1022	571
1023	541
1024	520
1025	545
1026	534
1027	572
1028	528
1029	577
1030	576
1031	571
1032	564
1033	521
1034	524
1035	555
1036	587
1037	513
1038	561
1039	506
1040	565
1041	560
1042	502
1043	560
1044	545
1045	536
1046	510
1047	542
1048	552
1049	575
1050	570
1051	551
1052	568
1053	553
1054	581
1055	567
1056	562
1057	521
1058	546
1059	526
1060	577
1061	579
1062	558
1063	522
1064	607
1065	555
1066	554
1067	557
1068	528
1069	542
1070	522
1071	549
1072	553
1073	573
1074	597
1075	544
1076	549
1077	536
1078	518
1079	563
1080	603
1081	567
1082	548
1083	606
1084	572
1085	528
1086	581
1087	557
1088	573
1089	518
1090	495
1091	557
1092	555
1093	534
1094	505
1095	556
1096	592
1097	544
1098	557
1099	549
1100	562
1101	577
1102	572
1103	527
1104	542
1105	579
1106	522
1107	582
1108	559
1109	573
1110	548
1111	540
1112	583
1113	566
1114	622
1115	541
1116	543
1117	571
1118	552
1119	538
1120	534
1121	576
1122	540
1123	607
1124	579
1125	588
1126	585
1127	568
1128	540
1129	531
1130	540
1131	530
1132	567
1133	554
1134	594
1135	562
1136	566
1137	574
1138	569
1139	531
1140	555
1141	602
1142	542
1143	549
1144	583
1145	554
1146	556
1147	526
1148	565
1149	576
1150	575
1151	596
1152	614
1153	591
1154	561
1155	557
1156	563
1157	571
1158	564
1159	612
1160	544
1161	563
1162	607
1163	588
1164	536
1165	544
1166	542
1167	574
1168	554
1169	600
1170	578
1171	606
1172	576
1173	607
1174	589
1175	591
1176	636
1177	586
1178	579
1179	596
1180	623
1181	606
1182	609
1183	566
1184	646
1185	623
1186	626
1187	648
1188	699
1189	593
1190	593
1191	614
1192	588
1193	636
1194	628
1195	580
1196	645
1197	612
1198	638
1199	622
1200	595
1201	628
1202	610
1203	574
1204	625
1205	633
1206	607
1207	634
1208	576
1209	630
1210	653
1211	631
1212	628
1213	656
1214	657
1215	602
1216	566
1217	645
1218	637
1219	575
1220	667
1221	654
1222	608
1223	655
1224	645
1225	638
1226	618
1227	660
1228	660
1229	625
