"TIME","CH1","CH2"
-4.7550e-06,-0.04,0.24
-4.7540e-06,0.121875,0.241563
-4.7530e-06,0.16125,0.400312
-4.7520e-06,0.0021875,0.356875
-4.7510e-06,-0.0425,0.279375
-4.7500e-06,0.0790625,0.519687
-4.7490e-06,0.0409375,0.284063
-4.7480e-06,0.11875,0.4
-4.7470e-06,0.12125,0.320625
-4.7460e-06,-0.0403125,0.36
-4.7450e-06,0.04,0.32
-4.7440e-06,-0.04,0.35875
-4.7430e-06,0.122188,0.280313
-4.7420e-06,0.15875,0.442812
-4.7410e-06,0.0784375,0.399062
-4.7400e-06,-0.000625,0.3175
-4.7390e-06,0.000625,0.28
-4.7380e-06,0.04,0.31875
-4.7370e-06,0.0396875,0.239375
-4.7360e-06,0.080625,0.476875
-4.7350e-06,0.04,0.44
-4.7340e-06,0.0790625,0.359375
-4.7330e-06,0,0.32
-4.7320e-06,0.199688,0.200312
-4.7310e-06,0.0784375,0.4
-4.7300e-06,0.0825,0.439375
-4.7290e-06,0.118437,0.399062
-4.7280e-06,0.0390625,0.360312
-4.7270e-06,0.12125,0.439687
-4.7260e-06,0.118437,0.4
-4.7250e-06,-0.08,0.44
-4.7240e-06,0.000625,0.359375
-4.7230e-06,0.079375,0.39875
-4.7220e-06,0.0828125,0.439063
-4.7210e-06,-0.0796875,0.32
-4.7200e-06,0.04,0.44125
-4.7190e-06,0.04,0.320625
-4.7180e-06,0.0803125,0.240625
-4.7170e-06,0.07875,0.360625
-4.7160e-06,0,0.440313
-4.7150e-06,0.0803125,0.4
-4.7140e-06,0.0803125,0.239375
-4.7130e-06,0.16,0.240313
-4.7120e-06,0.04,0.361563
-4.7110e-06,0.119687,0.360312
-4.7100e-06,0.040625,0.359687
-4.7090e-06,0.0815625,0.318437
-4.7080e-06,-0.040625,0.440625
-4.7070e-06,0.12,0.361563
-4.7060e-06,0.0384375,0.24
-4.7050e-06,0.000625,0.359375
-4.7040e-06,0.08,0.399062
-4.7030e-06,0.0396875,0.319688
-4.7020e-06,-0.000625,0.359375
-4.7010e-06,0,0.28
-4.7000e-06,0.0403125,0.439687
-4.6990e-06,0.120313,0.279375
-4.6980e-06,0.160312,0.4
-4.6970e-06,0.045,0.32375
-4.6960e-06,-0.0040625,0.278437
-4.6950e-06,0.08,0.359375
-4.6940e-06,0.0396875,0.36
-4.6930e-06,0.08,0.360312
-4.6920e-06,0.080625,0.440313
-4.6910e-06,0.11875,0.400625
-4.6900e-06,-0.0409375,0.36
-4.6890e-06,0.0415625,0.399688
-4.6880e-06,0.0396875,0.4
-4.6870e-06,0.039375,0.4
-4.6860e-06,0,0.36
-4.6850e-06,0.08,0.359375
-4.6840e-06,0.08,0.4
-4.6830e-06,0.16,0.36
-4.6820e-06,0.120938,0.359063
-4.6810e-06,0.08,0.279688
-4.6800e-06,0.12125,0.32125
-4.6790e-06,0.15875,0.319688
-4.6780e-06,-0.0403125,0.280313
-4.6770e-06,0.0809375,0.359375
-4.6760e-06,-0.0021875,0.399375
-4.6750e-06,0.04125,0.36
-4.6740e-06,0.0796875,0.438438
-4.6730e-06,0.04,0.239063
-4.6720e-06,0.08,0.323125
-4.6710e-06,0.040625,0.32
-4.6700e-06,0.0378125,0.4
-4.6690e-06,0.08,0.321563
-4.6680e-06,0.0003125,0.320313
-4.6670e-06,-0.039375,0.36
-4.6660e-06,0.0409375,0.39875
-4.6650e-06,0.08,0.28
-4.6640e-06,-0.0409375,0.320937
-4.6630e-06,0.0421875,0.36
-4.6620e-06,0.0790625,0.357813
-4.6610e-06,0.039375,0.279688
-4.6600e-06,0.0403125,0.403437
-4.6590e-06,0.0390625,0.478437
-4.6580e-06,-0.0009375,0.279688
-4.6570e-06,0.158438,0.436563
-4.6560e-06,0.039375,0.4
-4.6550e-06,0.000625,0.4
-4.6540e-06,0.08,0.399688
-4.6530e-06,0.04,0.360312
-4.6520e-06,0.04,0.400312
-4.6510e-06,0.0803125,0.479688
-4.6500e-06,0.0784375,0.400625
-4.6490e-06,0.0003125,0.32
