10.9317	15.82	3.33	62.06	15.74	3.30	61.72	24.70	31.80	41.00	480.00
10.9872	15.82	3.33	62.06	15.74	3.26	61.72	26.70	33.80	41.00	480.00
11.0428	15.82	3.33	62.06	15.74	3.30	61.72	26.70	33.80	41.00	490.00
11.0983	15.82	3.33	62.06	15.82	3.30	62.06	26.70	33.80	41.00	500.00
11.1542	15.82	3.33	62.06	15.82	3.30	62.06	26.70	33.80	41.00	500.00
11.2097	15.82	3.33	62.06	15.82	3.30	62.06	26.70	33.80	41.00	510.00
11.2653	15.82	3.33	62.06	15.82	3.30	62.06	26.70	33.80	43.00	520.00
11.3208	15.82	3.33	62.06	15.82	3.30	62.06	26.70	33.80	41.00	530.00
11.3764	15.82	3.33	62.06	15.82	3.34	62.06	26.70	33.80	39.00	540.00
11.4319	15.82	3.33	62.06	15.82	3.34	62.06	26.70	33.80	41.00	540.00
11.4875	15.82	3.33	62.06	15.82	3.34	62.06	26.70	33.80	41.00	550.00
11.5431	15.82	3.37	62.79	16.08	3.34	63.82	26.70	33.80	39.00	550.00
11.5986	15.82	3.33	62.06	16.00	3.34	62.74	26.70	33.80	41.00	560.00
11.6542	15.82	3.33	62.06	15.91	3.34	62.40	28.70	33.80	41.00	570.00
11.7097	15.82	3.33	62.06	16.08	3.34	63.07	26.70	33.80	41.00	570.00
11.7653	15.82	3.33	62.06	16.00	3.34	62.74	26.70	33.80	41.00	580.00
11.8211	15.82	3.33	62.06	15.82	3.34	62.06	26.70	35.80	41.00	580.00
11.8767	15.82	3.33	62.06	16.08	3.34	63.07	26.70	33.80	39.00	580.00
11.9322	15.82	3.33	62.06	15.82	3.34	62.06	28.70	35.80	41.00	590.00
11.9878	15.82	3.33	62.06	15.82	3.34	62.06	28.70	37.80	43.00	610.00
12.0433	15.82	3.33	62.06	15.91	3.34	62.40	28.70	35.80	41.00	620.00
12.0989	15.82	3.33	62.06	15.91	3.34	62.40	28.70	35.80	43.00	620.00
12.1544	15.82	3.29	61.33	15.82	3.34	61.33	28.70	37.80	43.00	620.00
12.2239	15.82	3.33	62.06	15.82	3.34	62.06	28.70	37.80	43.00	630.00
12.2933	15.82	3.29	61.33	15.82	3.30	61.33	28.70	39.80	45.00	630.00
12.3489	15.82	3.29	61.33	15.82	3.30	61.33	28.70	39.80	43.00	640.00
12.4044	15.82	3.29	61.33	15.82	3.30	61.33	30.70	39.80	43.00	650.00
12.4600	15.82	3.29	61.33	15.82	3.30	61.33	30.70	39.80	43.00	650.00
12.5158	15.82	3.29	61.33	15.82	3.30	61.33	30.70	41.80	43.00	650.00
12.5714	15.82	3.33	62.06	15.82	3.30	62.06	30.70	39.80	43.00	650.00
12.6269	15.82	3.33	62.06	15.82	3.34	62.06	30.70	37.80	43.00	650.00
12.6825	15.82	3.29	61.33	15.82	3.34	61.33	30.70	39.80	43.00	670.00
12.7381	15.82	3.29	61.33	15.82	3.30	61.33	30.70	39.80	43.00	670.00
12.7936	15.82	3.29	61.33	15.82	3.30	61.33	30.70	41.80	45.00	680.00
12.8492	15.82	3.33	62.06	15.91	3.34	62.40	30.70	39.80	43.00	690.00
12.9047	15.82	3.33	62.06	16.00	3.34	62.74	30.70	39.80	41.00	690.00
12.9603	15.82	3.33	62.06	15.91	3.34	62.40	30.70	39.80	43.00	690.00
13.0158	15.82	3.29	61.33	15.82	3.34	61.33	30.70	39.80	43.00	690.00
13.0714	15.82	3.33	62.06	15.82	3.34	62.06	30.70	39.80	43.00	690.00
13.1269	15.82	3.29	61.33	15.82	3.34	61.33	30.70	41.80	45.00	700.00
13.1828	15.82	3.29	61.33	15.82	3.34	61.33	30.70	39.80	43.00	700.00
13.2383	15.82	3.33	62.06	15.91	3.34	62.40	30.70	39.80	43.00	700.00
13.2939	15.82	3.29	61.33	15.82	3.34	61.33	30.70	41.80	43.00	710.00
13.3494	15.82	3.33	62.06	15.82	3.34	62.06	30.70	39.80	41.00	700.00
13.4050	15.82	3.29	61.33	15.82	3.30	61.33	30.70	41.80	45.00	720.00
13.4606	15.82	3.29	61.33	15.82	3.34	61.33	30.70	41.80	43.00	710.00
13.5161	15.82	3.29	61.33	15.82	3.30	61.33	30.70	41.80	45.00	710.00
13.5717	15.82	3.29	61.33	15.82	3.30	61.33	30.70	41.80	45.00	720.00
13.6272	15.82	3.33	62.06	15.91	3.34	62.40	30.70	39.80	43.00	710.00
13.6828	15.82	3.33	62.06	16.00	3.34	62.74	30.70	39.80	41.00	720.00
13.7383	15.82	3.29	61.33	15.82	3.30	61.33	30.70	41.80	43.00	720.00
13.7939	15.82	3.33	62.06	16.08	3.34	63.07	30.70	37.80	41.00	720.00
13.8497	15.82	3.29	61.33	15.82	3.34	61.33	30.70	39.80	43.00	730.00
13.9053	15.82	3.29	61.33	15.82	3.34	61.33	30.70	41.80	45.00	730.00
13.9608	15.82	3.29	61.33	15.82	3.34	61.33	30.70	41.80	45.00	730.00
14.0164	15.82	3.33	62.06	16.00	3.34	62.74	30.70	37.80	41.00	730.00
14.0719	15.82	3.33	62.06	16.00	3.34	62.74	30.70	39.80	43.00	730.00
14.1275	15.74	3.29	61.00	15.82	3.30	61.33	32.70	41.80	45.00	730.00
14.1831	15.82	3.29	61.33	15.82	3.30	61.33	30.70	41.80	45.00	730.00
14.2386	15.74	3.29	61.00	15.82	3.30	61.33	30.70	41.80	45.00	730.00
14.2942	15.74	3.26	60.27	15.82	3.30	60.60	32.70	43.80	47.00	740.00
14.3497	15.65	3.26	59.94	15.82	3.30	60.60	32.70	43.80	47.00	740.00
14.4053	15.65	3.26	59.94	15.82	3.30	60.60	32.70	43.80	47.00	730.00
14.4608	15.74	3.26	60.27	15.82	3.30	60.60	30.70	41.80	45.00	730.00
14.5167	15.74	3.26	60.27	15.82	3.30	60.60	30.70	39.80	45.00	730.00
14.5722	15.74	3.29	61.00	15.82	3.30	61.33	30.70	39.80	43.00	730.00
14.6278	15.74	3.26	60.27	15.82	3.34	60.60	30.70	39.80	45.00	730.00
14.6833	15.82	3.29	61.33	15.82	3.34	61.33	30.70	39.80	45.00	730.00
14.7389	15.74	3.29	61.00	15.82	3.34	61.33	30.70	39.80	45.00	720.00
14.7944	15.65	3.26	59.94	15.82	3.30	60.60	30.70	41.80	47.00	710.00
14.8500	15.82	3.33	62.06	16.08	3.38	63.07	30.70	37.80	41.00	720.00
14.9056	15.82	3.29	61.33	16.08	3.34	62.33	30.70	37.80	41.00	720.00
14.9611	15.82	3.29	61.33	15.82	3.34	61.33	30.70	39.80	45.00	730.00
15.0167	15.65	3.26	59.94	15.82	3.30	60.60	32.70	41.80	47.00	730.00
15.0722	15.74	3.29	61.00	15.82	3.30	61.33	30.70	41.80	45.00	710.00
15.1278	15.74	3.26	60.27	15.82	3.30	60.60	30.70	41.80	47.00	710.00
15.1836	15.82	3.29	61.33	15.82	3.34	61.33	30.70	39.80	45.00	720.00
15.2392	15.82	3.29	61.33	15.82	3.34	61.33	30.70	39.80	45.00	710.00
15.2947	15.82	3.33	62.06	16.08	3.34	63.07	30.70	37.80	41.00	710.00
15.3503	15.82	3.33	62.06	16.08	3.34	63.07	30.70	35.80	41.00	700.00
15.4058	15.82	3.33	62.06	16.00	3.34	62.74	30.70	37.80	43.00	700.00
15.4614	15.82	3.33	62.06	16.08	3.34	63.07	30.70	35.80	43.00	700.00
15.5169	15.82	3.29	61.33	15.82	3.30	61.33	30.70	37.80	45.00	690.00
15.5725	15.82	3.29	61.33	15.91	3.34	61.67	28.70	37.80	43.00	690.00
15.6281	15.82	3.29	61.33	15.82	3.34	61.33	30.70	37.80	43.00	690.00
15.6836	15.74	3.29	61.00	15.82	3.30	61.33	30.70	39.80	47.00	680.00
15.7392	15.74	3.29	61.00	15.82	3.30	61.33	30.70	39.80	45.00	690.00
15.7947	15.74	3.29	61.00	15.82	3.30	61.33	30.70	39.80	45.00	680.00
15.8506	15.82	3.29	61.33	15.82	3.30	61.33	30.70	37.80	45.00	670.00
15.9061	15.82	3.29	61.33	15.82	3.30	61.33	30.70	37.80	45.00	670.00
15.9617	15.82	3.29	61.33	15.82	3.30	61.33	30.70	37.80	45.00	670.00
16.0172	15.74	3.26	60.27	15.82	3.30	60.60	30.70	37.80	47.00	660.00
16.0728	15.74	3.29	61.00	15.82	3.30	61.33	30.70	37.80	45.00	660.00
16.1283	15.74	3.29	61.00	15.74	3.30	61.00	30.70	39.80	47.00	650.00
16.1839	15.74	3.29	61.00	15.74	3.26	61.00	30.70	39.80	47.00	650.00
16.2394	15.74	3.26	60.27	15.74	3.30	60.27	30.70	37.80	45.00	640.00
16.2950	15.65	3.26	59.94	15.74	3.26	60.27	32.70	39.80	47.00	640.00
16.3506	15.65	3.26	59.94	15.65	3.26	59.94	32.70	37.80	45.00	630.00
16.4061	15.74	3.29	61.00	15.74	3.30	61.00	30.70	37.80	45.00	630.00
16.4617	15.65	3.26	59.94	15.65	3.26	59.94	30.70	37.80	47.00	620.00
16.5175	15.74	3.26	60.27	15.65	3.26	59.94	30.70	37.80	45.00	610.00
16.5731	15.65	3.26	59.94	15.48	3.22	59.28	32.70	39.80	47.00	610.00
16.6286	15.65	3.26	59.94	15.48	3.22	59.28	32.70	39.80	47.00	600.00
16.6842	15.65	3.26	59.94	15.48	3.26	59.28	32.70	37.80	47.00	590.00
16.7397	15.65	3.26	59.94	15.48	3.22	59.28	32.70	37.80	45.00	590.00
16.7953	15.82	3.29	61.33	15.48	3.26	60.00	30.70	35.80	45.00	580.00
16.8508	15.82	3.29	61.33	15.48	3.22	60.00	30.70	35.80	45.00	570.00
16.9064	15.82	3.29	61.33	15.39	3.22	59.67	32.70	37.80	45.00	560.00
16.9619	15.82	3.29	61.33	15.39	3.22	59.67	30.70	35.80	45.00	560.00
17.0175	15.82	3.29	61.33	15.39	3.22	59.67	32.70	37.80	45.00	550.00
