9.7511	1.72	0.24	0.48	1.38	0.19	0.38	22.70	25.80	3.00	10.00
9.8344	1.72	0.24	0.48	1.38	0.23	0.38	22.70	25.80	3.00	20.00
9.9178	1.89	0.24	0.52	1.55	0.23	0.43	22.70	25.80	3.00	20.00
10.0011	1.98	0.27	0.64	1.72	0.27	0.56	20.70	25.80	3.00	30.00
10.0844	2.15	0.31	0.79	1.89	0.31	0.70	20.70	25.80	3.00	30.00
10.1678	2.32	0.35	0.96	2.06	0.35	0.86	20.70	25.80	3.00	40.00
10.2511	2.84	0.43	1.44	2.58	0.47	1.31	20.70	25.80	3.00	70.00
10.3347	3.35	0.55	2.17	3.01	0.54	1.94	20.70	25.80	3.00	80.00
10.4181	3.44	0.59	2.38	2.75	0.47	1.90	22.70	25.80	5.00	70.00
10.5014	2.75	0.43	1.40	2.75	0.50	1.40	22.70	25.80	5.00	50.00
10.5847	3.61	0.63	2.67	4.13	0.82	3.05	22.70	25.80	5.00	90.00
10.6681	4.47	0.82	4.33	4.82	0.93	4.67	22.70	25.80	3.00	120.00
10.7514	4.73	0.86	4.80	5.07	1.01	5.15	22.70	25.80	5.00	130.00
10.8347	4.73	0.86	4.80	5.16	1.01	5.24	22.70	25.80	5.00	140.00
10.9181	5.50	1.02	6.60	6.28	1.24	7.53	20.70	25.80	5.00	170.00
11.0014	7.14	1.41	11.86	7.57	1.51	12.57	22.70	27.80	7.00	190.00
11.0847	7.48	1.49	13.12	7.74	1.55	13.57	22.70	27.80	9.00	170.00
11.1681	8.69	1.76	18.04	8.86	1.79	18.39	24.70	29.80	9.00	190.00
11.2514	7.91	1.57	14.60	8.00	1.63	14.76	24.70	29.80	9.00	190.00
11.3347	7.83	1.57	14.44	7.83	1.59	14.44	24.70	29.80	11.00	200.00
11.4181	7.57	1.49	13.27	7.05	1.40	12.36	24.70	31.80	11.00	180.00
11.5014	6.28	1.22	8.98	5.33	1.01	7.63	24.70	29.80	11.00	130.00
11.5847	4.30	0.78	3.97	3.53	0.66	3.25	24.70	29.80	9.00	60.00
11.6683	2.75	0.43	1.40	2.24	0.39	1.13	24.70	27.80	9.00	30.00
11.7517	2.06	0.27	0.67	1.63	0.27	0.53	24.70	27.80	7.00	20.00
11.8350	1.63	0.20	0.38	1.20	0.19	0.28	24.70	25.80	5.00	10.00
11.9183	1.46	0.16	0.27	1.20	0.16	0.22	24.70	25.80	5.00	10.00
12.0017	1.55	0.20	0.36	1.38	0.19	0.32	24.70	25.80	5.00	20.00
12.0850	1.72	0.24	0.48	1.72	0.27	0.48	24.70	25.80	5.00	30.00
12.1683	2.06	0.31	0.76	2.15	0.35	0.79	24.70	25.80	5.00	40.00
12.2517	2.58	0.39	1.19	2.84	0.50	1.31	24.70	25.80	5.00	60.00
12.3350	3.27	0.55	2.11	3.96	0.78	2.56	24.70	25.80	5.00	90.00
12.4183	4.30	0.78	3.97	5.25	1.01	4.84	24.70	27.80	7.00	140.00
12.5017	5.85	1.10	7.56	6.79	1.36	8.78	24.70	27.80	7.00	200.00
12.5850	8.00	1.61	15.13	9.12	1.86	17.25	24.70	29.80	9.00	270.00
12.6683	9.20	1.88	20.38	10.32	2.14	22.86	26.70	29.80	11.00	290.00
12.7517	9.37	1.92	21.19	9.63	1.98	21.78	26.70	31.80	11.00	270.00
12.8350	8.17	1.65	15.83	8.08	1.63	15.67	26.70	31.80	13.00	230.00
12.9186	7.57	1.49	13.27	8.17	1.67	14.33	26.70	31.80	13.00	230.00
13.0019	8.34	1.65	16.17	9.29	1.90	18.00	26.70	31.80	13.00	230.00
13.0853	11.52	2.35	31.90	11.52	2.37	31.90	26.70	31.80	13.00	240.00
13.1686	12.21	2.51	36.06	12.38	2.56	36.57	28.70	31.80	15.00	290.00
13.2519	13.33	2.78	43.67	13.59	2.84	44.51	28.70	33.80	17.00	330.00
13.3353	12.38	2.59	37.71	12.64	2.64	38.50	28.70	33.80	19.00	320.00
13.4186	12.30	2.55	36.88	12.64	2.64	37.92	28.70	33.80	17.00	320.00
13.5019	12.38	2.59	37.71	12.64	2.64	38.50	28.70	33.80	17.00	330.00
13.5853	12.21	2.55	36.63	12.47	2.60	37.40	28.70	31.80	17.00	330.00
13.6686	11.27	2.31	30.67	11.44	2.33	31.14	28.70	31.80	19.00	300.00
13.7519	8.51	1.73	17.29	8.60	1.75	17.46	28.70	31.80	15.00	230.00
13.8353	7.91	1.57	14.60	7.83	1.59	14.44	28.70	31.80	13.00	200.00
13.9186	7.22	1.41	12.00	7.14	1.44	11.86	28.70	31.80	11.00	180.00
14.0019	7.74	1.53	13.93	7.83	1.59	14.08	28.70	29.80	11.00	210.00
14.0853	7.91	1.57	14.60	7.91	1.59	14.60	28.70	29.80	11.00	210.00
14.1686	8.34	1.69	16.55	8.77	1.79	17.40	28.70	29.80	11.00	230.00
14.2522	8.94	1.80	18.98	9.37	1.90	19.90	28.70	29.80	11.00	240.00
14.3356	8.69	1.73	17.63	8.77	1.79	17.81	28.70	29.80	11.00	230.00
14.4189	8.34	1.65	16.17	8.34	1.67	16.17	28.70	31.80	11.00	220.00
14.5022	8.43	1.69	16.72	8.51	1.71	16.89	28.70	31.80	11.00	220.00
14.5856	8.00	1.61	15.13	8.08	1.63	15.29	28.70	29.80	11.00	210.00
