# "TIME" "CH1" "CH2"  
-1.9364e-06 0.295313 0.607031  
-1.9360e-06 0.399219 0.510156  
-1.9356e-06 0.0984375 0.391406  
-1.9352e-06 0.003125 0.696094  
-1.9348e-06 0.203125 0.600781  
-1.9344e-06 0.3 0.701563  
-1.9340e-06 0.103125 0.595313  
-1.9336e-06 0.0929688 0.609375  
-1.9332e-06 0.20625 0.696875  
-1.9328e-06 -0.0992188 0.398438  
-1.9324e-06 0.203906 0.685938  
-1.9320e-06 0.192969 0.903125  
-1.9316e-06 -0.0125 0.615625  
-1.9312e-06 0.0289063 0.397656  
-1.9308e-06 0.403125 0.598438  
-1.9304e-06 0.198438 0.407031  
-1.9300e-06 0.4 0.905469  
-1.9296e-06 0.0984375 0.475  
-1.9292e-06 0.1 0.616406  
-1.9288e-06 0.2 0.695313  
-1.9284e-06 0.0976563 0.392188  
-1.9280e-06 0.103125 0.3  
-1.9276e-06 0.207813 0.697656  
-1.9272e-06 0.1875 0.599219  
-1.9268e-06 0.117188 0.698438  
-1.9264e-06 0.501563 0.39375  
-1.9260e-06 0.10625 0.614063  
-1.9256e-06 -0.0078125 0.799219  
-1.9252e-06 0.195313 0.694531  
-1.9248e-06 0.114844 0.600781  
-1.9244e-06 0.0851563 0.495313  
-1.9240e-06 0.199219 0.700781  
-1.9236e-06 0.103125 0.507031  
-1.9232e-06 0 0.59375  
-1.9228e-06 0 0.510938  
-1.9224e-06 0.2 0.396875  
-1.9220e-06 0.297656 0.596875  
-1.9216e-06 0.303906 0.6  
-1.9212e-06 0.0148438 0.699219  
-1.9208e-06 -0.0203125 0.7  
-1.9204e-06 0.384375 0.696875  
-1.9200e-06 0.317188 0.707813  
-1.9196e-06 0 0.503125  
-1.9192e-06 0.00546875 0.682031  
-1.9188e-06 0.30625 0.722656  
-1.9184e-06 0.295313 0.403125  
-1.9180e-06 0.304688 0.499219  
-1.9176e-06 0.396094 0.302344  
-1.9172e-06 0.1 0.403906  
-1.9168e-06 0.295313 0.600781  
-1.9164e-06 0.207813 0.4  
-1.9160e-06 0.196875 0.502344  
-1.9156e-06 0.396875 0.207813  
-1.9152e-06 -0.00078125 0.470313  
-1.9148e-06 0.303906 0.799219  
-1.9144e-06 0.0929688 0.608594  
-1.9140e-06 0.0992188 0.502344  
-1.9136e-06 0.0976563 0.4  
-1.9132e-06 0.307031 0.399219  
-1.9128e-06 -0.0953125 0.2  
-1.9124e-06 0.1875 0.501563  
-1.9120e-06 0.100781 0.698438  
-1.9116e-06 0.296094 0.792969  
-1.9112e-06 0.104688 0.81875  
-1.9108e-06 -0.00078125 0.496875  
-1.9104e-06 0.0953125 0.795313  
-1.9100e-06 0.201563 0.7  
-1.9096e-06 0.096875 0.798438  
-1.9092e-06 0.385938 0.394531  
-1.9088e-06 0.403906 0.6  
-1.9084e-06 0.310938 0.6  
-1.9080e-06 0.1 0.601563  
-1.9076e-06 0.291406 0.5  
-1.9072e-06 0.205469 0.594531  
-1.9068e-06 -0.0984375 0.596875  
-1.9064e-06 0.304688 0.610156  
-1.9060e-06 0.0898438 0.310938  
-1.9056e-06 0.104688 0.292969  
-1.9052e-06 0.096875 0.702344  
-1.9048e-06 -0.101563 0.799219  
-1.9044e-06 0 0.696094  
-1.9040e-06 0.199219 0.4  
-1.9036e-06 0.201563 0.799219  
-1.9032e-06 0.398438 0.60625  
-1.9028e-06 0.0984375 0.4  
-1.9024e-06 0.302344 0.49375  
-1.9020e-06 0.0953125 0.504688  
-1.9016e-06 0.2 0.298438  
-1.9012e-06 0.1 0.510938  
-1.9008e-06 0.198438 0.696875  
-1.9004e-06 0.400781 0.497656  
-1.9000e-06 0.20625 0.497656  
-1.8996e-06 0.200781 0.3  
-1.8992e-06 0.103125 0.492969  
-1.8988e-06 0.101563 0.795313  
-1.8984e-06 0.0875 0.723438  
-1.8980e-06 0.295313 0.30625  
-1.8976e-06 0.2 0.4875  
-1.8972e-06 0.3 0.497656  
-1.8968e-06 0.207813 0.601563  
-1.8964e-06 0.00234375 0.399219  
-1.8960e-06 0.0898438 0.702344  
-1.8956e-06 0.201563 0.5125  
-1.8952e-06 0.100781 0.199219  
-1.8948e-06 0.1 0.483594  
-1.8944e-06 0.104688 0.621875  
-1.8940e-06 0.302344 0.284375  
-1.8936e-06 0.194531 0.994531  
-1.8932e-06 0.0984375 0.5  
-1.8928e-06 0.100781 0.602344  
-1.8924e-06 0.3 0.489063  
-1.8920e-06 0.303906 0.404688  
-1.8916e-06 0.00078125 0.700781  
-1.8912e-06 0.2 0.494531  
-1.8908e-06 0.297656 0.595313  
-1.8904e-06 -0.00859375 0.80625  
-1.8900e-06 -0.0898438 0.5  
-1.8896e-06 0.228906 0.8  
-1.8892e-06 0.396094 0.494531  
