-12.4023	0
-12.335	0
-12.2678	0
-12.2005	0
-12.1332	0
-12.066	0
-11.9987	0
-11.9314	0
-11.8642	0
-11.7969	0
-11.7296	0
-11.6623	0
-11.5951	0
-11.5278	0
-11.4605	0
-11.3933	0
-11.326	0
-11.2587	0
-11.1915	0
-11.1242	0
-11.0569	0
-10.9897	0
-10.9224	0
-10.8551	0
-10.7879	0
-10.7206	0
-10.6533	0
-10.586	0
-10.5188	0
-10.4515	0
-10.3842	0
-10.317	0
-10.2497	0
-10.1824	0
-10.1152	0
-10.0479	1
-9.98063	0
-9.91336	0
-9.84609	0
-9.77882	0
-9.71155	0
-9.64428	0
-9.57701	0
-9.50975	0
-9.44248	0
-9.37521	1
-9.30794	0
-9.24067	0
-9.1734	0
-9.10613	0
-9.03887	1
-8.9716	1
-8.90433	0
-8.83706	2
-8.76979	0
-8.70252	0
-8.63525	0
-8.56798	0
-8.50072	0
-8.43345	0
-8.36618	2
-8.29891	0
-8.23164	3
-8.16437	0
-8.0971	0
-8.02983	0
-7.96257	0
-7.8953	0
-7.82803	2
-7.76076	0
-7.69349	0
-7.62622	0
-7.55895	0
-7.49168	0
-7.42442	1
-7.35715	0
-7.28988	1
-7.22261	1
-7.15534	1
-7.08807	0
-7.0208	0
-6.95354	1
-6.88627	2
-6.819	0
-6.75173	2
-6.68446	1
-6.61719	2
-6.54992	2
-6.48265	1
-6.41539	2
-6.34812	1
-6.28085	3
-6.21358	1
-6.14631	1
-6.07904	0
-6.01177	0
-5.9445	4
-5.87724	0
-5.80997	1
-5.7427	1
-5.67543	3
-5.60816	1
-5.54089	2
-5.47362	0
-5.40636	3
-5.33909	3
-5.27182	4
-5.20455	2
-5.13728	1
-5.07001	1
-5.00274	1
-4.93547	1
-4.86821	1
-4.80094	5
-4.73367	3
-4.6664	3
-4.59913	2
-4.53186	6
-4.46459	3
-4.39732	0
-4.33006	2
-4.26279	4
-4.19552	7
-4.12825	1
-4.06098	2
-3.99371	6
-3.92644	4
-3.85918	5
-3.79191	4
-3.72464	5
-3.65737	5
-3.5901	4
-3.52283	5
-3.45556	2
-3.38829	1
-3.32103	6
-3.25376	3
-3.18649	4
-3.11922	9
-3.05195	5
-2.98468	6
-2.91741	11
-2.85014	7
-2.78288	8
-2.71561	3
-2.64834	7
-2.58107	13
-2.5138	4
-2.44653	7
-2.37926	6
-2.31199	5
-2.24473	9
-2.17746	13
-2.11019	9
-2.04292	17
-1.97565	14
-1.90838	11
-1.84111	12
-1.77385	15
-1.70658	11
-1.63931	17
-1.57204	12
-1.50477	11
-1.4375	15
-1.37023	20
-1.30296	21
-1.2357	17
-1.16843	21
-1.10116	26
-1.03389	17
-0.966621	19
-0.899352	25
-0.832084	21
-0.764815	17
-0.697546	16
-0.630278	15
-0.563009	19
-0.49574	21
-0.428471	17
-0.361203	27
-0.293934	19
-0.226665	17
-0.159397	29
-0.0921279	26
-0.0248592	23
0.0424095	23
0.109678	23
0.176947	24
0.244216	25
0.311484	23
0.378753	28
0.446022	20
0.51329	21
0.580559	21
