-28.8686	0
-28.6497	0
-28.4308	0
-28.2118	0
-27.9929	0
-27.774	0
-27.5551	0
-27.3362	0
-27.1173	0
-26.8983	0
-26.6794	0
-26.4605	0
-26.2416	0
-26.0227	0
-25.8038	0
-25.5848	0
-25.3659	0
-25.147	0
-24.9281	0
-24.7092	0
-24.4903	0
-24.2713	0
-24.0524	0
-23.8335	0
-23.6146	0
-23.3957	0
-23.1768	0
-22.9578	0
-22.7389	0
-22.52	0
-22.3011	0
-22.0822	0
-21.8633	0
-21.6443	0
-21.4254	0
-21.2065	0
-20.9876	1
-20.7687	4
-20.5498	10
-20.3308	12
-20.1119	8
-19.893	10
-19.6741	10
-19.4552	13
-19.2363	8
-19.0173	12
-18.7984	13
-18.5795	19
-18.3606	6
-18.1417	4
-17.9228	14
-17.7038	14
-17.4849	13
-17.266	18
-17.0471	30
-16.8282	12
-16.6092	13
-16.3903	15
-16.1714	13
-15.9525	13
-15.7336	8
-15.5147	22
-15.2957	14
-15.0768	9
-14.8579	17
-14.639	14
-14.4201	15
-14.2012	11
-13.9822	19
-13.7633	13
-13.5444	15
-13.3255	19
-13.1066	13
-12.8877	13
-12.6687	12
-12.4498	16
-12.2309	11
-12.012	7
-11.7931	13
-11.5742	15
-11.3552	13
-11.1363	8
-10.9174	8
-10.6985	17
-10.4796	11
-10.2607	7
-10.0417	13
-9.82282	12
-9.6039	14
-9.38499	13
-9.16607	11
-8.94715	6
-8.72824	12
-8.50932	11
-8.2904	12
-8.07148	11
-7.85257	8
-7.63365	9
-7.41473	9
-7.19582	9
-6.9769	12
-6.75798	10
-6.53907	13
-6.32015	15
-6.10123	9
-5.88232	9
-5.6634	13
-5.44448	9
-5.22556	14
-5.00665	14
-4.78773	10
-4.56881	14
-4.3499	14
-4.13098	15
-3.91206	13
-3.69315	12
-3.47423	11
-3.25531	7
-3.03639	15
-2.81748	9
-2.59856	11
-2.37964	10
-2.16073	13
-1.94181	6
-1.72289	12
-1.50398	8
-1.28506	9
-1.06614	10
-0.847224	9
-0.628307	8
-0.40939	12
-0.190473	11
0.028444	5
0.247361	6
0.466278	4
0.685195	6
0.904112	6
1.12303	3
1.34195	4
1.56086	4
1.77978	2
1.9987	5
2.21761	1
2.43653	0
2.65545	2
2.87437	1
3.09328	2
3.3122	0
3.53112	2
3.75003	4
3.96895	2
4.18787	1
4.40678	0
4.6257	1
4.84462	8
5.06354	2
5.28245	3
5.50137	2
5.72029	4
5.9392	5
6.15812	5
6.37704	1
6.59595	3
6.81487	2
7.03379	8
7.2527	7
7.47162	6
7.69054	12
7.90946	16
8.12837	11
8.34729	11
8.56621	8
8.78512	16
9.00404	14
9.22296	20
9.44187	13
9.66079	18
9.87971	10
10.0986	14
10.3175	13
10.5365	21
10.7554	14
10.9743	23
11.1932	22
11.4121	14
11.631	21
11.85	17
12.0689	19
12.2878	19
12.5067	31
12.7256	31
12.9445	26
13.1635	34
13.3824	29
13.6013	25
13.8202	29
14.0391	40
14.258	42
14.477	38
14.6959	34
14.9148	39
15.1337	41
